basari_sirasi,ayt_edebiyat,ayt_cografya1,toplam_net,ayt_tarih1,ayt_tarih2,ayt_cografya2,ayt_felsefe,ayt_din
12514.0,19.2,4.5,35.440000000000005,3.83,3.74,2.31,0.0,1.86
9347.0,19.0,3.7,37.33,0.0,7.28,1.66,5.69,0.0
12391.0,17.6,4.8,41.010000000000005,5.07,0.0,3.98,6.45,3.11
11391.0,19.6,4.1,33.150000000000006,6.3,1.17,0.3,0.0,1.68
9521.0,19.3,3.8,42.39,5.53,2.82,2.22,5.06,3.66
12546.0,18.2,5.1,42.07,9.39,1.47,3.96,0.0,3.95
15530.0,19.4,4.2,30.86,0.8,0.0,2.31,2.76,1.39
9639.0,19.4,3.8,36.67999999999999,3.67,1.27,4.13,2.15,2.26
12110.0,18.1,4.6,38.57,6.12,0.86,5.28,0.0,3.61
16194.0,19.6,4.1,36.22,0.0,0.0,4.65,3.84,4.03
9736.0,19.3,3.9,29.96,0.0,2.94,0.0,1.93,1.89
13564.0,17.7,4.7,47.19,5.68,1.99,6.96,6.38,3.78
16615.0,18.5,3.9,36.14000000000001,2.85,4.23,3.22,1.34,2.1
9758.0,17.8,3.9,31.81,3.71,2.22,2.96,1.22,0.0
15566.0,18.3,4.9,33.43,3.7,3.33,2.23,0.97,0.0
15694.0,19.5,4.1,33.41,1.8,1.61,2.65,0.84,2.91
9831.0,19.1,3.8,27.67,1.74,0.89,0.02,1.35,0.77
14281.0,17.9,4.8,36.28,0.0,4.24,3.46,3.25,2.63
17694.0,18.1,4.1,35.010000000000005,1.66,3.19,2.26,2.92,2.78
9848.0,18.8,4.0,37.16,5.49,2.63,0.95,2.5,2.79
15666.0,17.1,4.6,37.28,5.22,0.0,4.26,1.7,4.4
13904.0,16.8,3.4,27.59,0.82,0.0,4.45,0.62,1.5
10139.0,18.1,3.4,27.65,2.03,0.96,1.15,0.7,1.31
14919.0,15.7,4.8,34.4,4.23,1.87,2.39,2.51,2.9
15901.0,19.0,4.0,31.43,0.0,0.0,3.9,2.84,1.69
10317.0,19.1,4.1,43.66000000000001,7.82,3.38,2.03,2.89,4.34
16942.0,16.0,4.4,36.39,4.92,4.66,3.45,0.26,2.7
6753.0,19.6,4.1,37.17,0.71,3.25,2.97,4.4,2.14
10367.0,18.2,3.6,38.41,1.71,4.66,4.12,2.87,3.25
24514.0,16.7,4.8,31.090000000000003,0.0,1.8,4.45,0.42,2.92
20595.0,18.6,3.9,35.5,4.99,0.67,3.22,2.82,1.3
10568.0,20.3,3.4,39.92000000000001,4.39,2.69,4.92,3.7,0.52
22380.0,16.4,4.5,38.69,6.1,7.07,2.47,1.0,1.15
39025.0,19.5,4.3,41.03,4.48,5.0,2.41,1.57,3.77
10620.0,23.0,3.3,45.440000000000005,6.48,2.63,4.67,3.94,1.42
13183.0,18.0,5.4,41.290000000000006,1.36,6.12,4.16,2.02,4.23
18560.0,19.0,4.2,38.49,1.65,1.08,3.49,3.46,5.61
10823.0,18.9,3.9,34.79999999999999,2.36,4.9,3.12,0.0,1.62
15117.0,17.3,5.1,37.93,2.96,1.68,5.39,2.8,2.7
16012.0,19.2,4.0,36.92999999999999,4.57,2.09,1.18,2.09,3.8
10883.0,18.8,3.7,35.28,0.42,3.46,4.71,3.65,0.54
14717.0,16.8,4.4,33.68,1.47,2.93,3.11,1.62,3.35
19038.0,19.4,4.1,30.869999999999997,0.97,2.52,0.0,1.95,1.93
11141.0,19.0,3.9,33.17,0.8,1.05,4.47,2.93,1.02
16617.0,17.8,4.8,33.88,3.14,2.15,0.25,1.1,4.64
17622.0,19.3,4.5,41.17999999999999,2.22,6.75,4.02,2.29,2.1
11658.0,19.2,3.9,40.98,8.27,0.0,4.59,2.06,2.96
18381.0,16.7,4.7,40.4,3.41,5.32,1.53,3.16,5.58
9866.0,22.6,3.9,36.95,0.0,2.77,3.11,0.82,3.75
11747.0,19.5,4.4,41.379999999999995,7.4,4.08,0.0,0.0,6.0
16988.0,17.4,5.0,41.17999999999999,8.26,4.33,1.62,0.19,4.38
16634.0,19.3,4.2,37.589999999999996,4.58,2.82,0.79,4.17,1.73
11925.0,19.0,3.9,38.83,3.38,1.05,6.24,1.0,4.26
21027.0,16.9,4.8,42.04,8.65,3.79,3.62,0.34,3.94
21413.0,19.9,4.0,36.33,3.32,2.0,0.86,2.02,4.23
12044.0,18.8,3.6,37.620000000000005,3.97,2.62,3.66,2.47,2.5
32093.0,12.4,4.7,34.13,3.95,4.14,4.24,0.0,4.7
7943.0,19.8,4.1,42.02,6.17,4.39,5.86,0.0,1.7
12061.0,18.9,3.8,33.32,1.26,3.44,3.47,2.3,0.15
25731.0,15.2,4.9,31.880000000000003,5.22,0.48,2.63,1.19,2.26
23749.0,18.9,4.2,34.4,6.16,0.0,0.66,4.29,0.19
12182.0,19.0,3.4,36.550000000000004,3.73,1.53,2.43,3.58,2.88
14192.0,19.0,4.5,38.97999999999999,4.58,4.79,2.94,1.76,1.41
6612.0,21.1,4.3,40.350000000000016,6.72,0.77,3.99,1.2,2.27
12396.0,20.0,4.3,37.39,5.01,0.9,3.25,3.93,0.0
25952.0,17.2,4.9,37.470000000000006,4.88,1.34,3.85,0.99,4.31
23511.0,19.8,3.7,37.65,4.16,0.0,5.84,1.4,2.75
12542.0,17.5,4.1,32.35,4.82,0.0,1.61,2.31,2.01
16211.0,17.5,5.3,36.620000000000005,3.43,3.43,4.05,2.91,0.0
22348.0,19.5,4.4,37.050000000000004,3.6,1.76,4.31,2.7,0.78
12597.0,18.0,3.9,34.03999999999999,3.82,0.0,4.51,1.9,1.91
20799.0,17.4,5.2,38.31999999999999,2.84,3.34,1.26,3.09,5.19
64395.0,16.1,3.9,40.43000000000001,5.24,3.62,4.43,5.01,2.13
12667.0,19.8,4.4,31.17,0.0,4.2,1.9,0.0,0.87
20123.0,19.5,4.4,39.839999999999996,4.64,0.0,6.15,1.93,3.22
23476.0,17.9,4.0,31.039999999999992,2.51,2.31,1.17,0.0,3.15
12709.0,19.7,3.1,33.38,2.56,0.27,1.33,1.96,4.46
16256.0,16.3,4.5,30.93,0.68,2.34,2.83,2.8,1.48
20025.0,19.5,4.1,41.03,4.71,3.0,3.35,3.5,2.87
13045.0,18.7,3.7,45.86,10.0,1.34,4.69,1.43,6.0
17312.0,17.1,4.7,36.34,2.76,5.61,0.0,1.73,4.44
21528.0,18.8,4.1,43.50000000000001,3.39,6.38,4.88,3.56,2.39
13084.0,18.5,3.9,28.899999999999995,3.2,0.45,0.97,0.63,1.25
18728.0,16.9,4.8,36.3,7.04,0.0,0.74,4.23,2.59
21451.0,19.0,4.0,45.18,7.45,5.72,3.2,1.91,3.9
13166.0,19.1,3.8,40.73000000000001,7.12,1.23,5.07,2.57,1.84
19178.0,16.9,4.4,37.63999999999999,5.41,4.41,1.95,2.34,2.23
23217.0,17.1,3.7,34.120000000000005,4.0,2.76,0.94,2.39,3.23
13198.0,18.4,3.4,32.39,0.0,2.62,4.32,2.5,1.15
17192.0,17.2,4.9,38.55,7.75,2.33,2.96,1.18,2.23
21546.0,17.7,3.7,32.099999999999994,3.86,2.38,1.73,2.73,0.0
13273.0,17.0,4.6,35.230000000000004,1.12,3.7,3.32,3.52,1.97
26353.0,16.4,4.7,34.47,4.19,0.0,5.55,0.0,3.63
21543.0,19.6,4.8,35.02,3.32,3.47,2.06,0.0,1.77
13405.0,14.7,2.9,32.01,2.13,0.0,5.13,3.41,3.74
19321.0,16.6,4.6,34.830000000000005,2.79,1.21,5.64,3.59,0.4
22221.0,18.1,3.9,28.03,0.25,1.84,2.03,0.39,1.52
13514.0,18.6,3.8,42.18000000000001,5.76,1.98,2.92,5.73,3.39
18873.0,17.8,4.5,32.73,1.17,3.54,4.89,0.23,0.6
20210.0,19.3,4.1,38.3,8.92,3.35,0.0,1.97,0.66
13611.0,19.6,3.3,32.650000000000006,1.64,5.83,0.87,1.18,0.23
24740.0,19.7,3.8,34.99,4.24,2.05,3.08,0.0,2.12
13659.0,18.0,3.5,39.690000000000005,1.51,5.69,2.94,3.84,4.21
17561.0,17.1,4.9,37.92,2.67,5.31,1.84,3.53,2.57
21552.0,19.5,4.0,38.3,3.8,0.0,6.5,0.0,4.5
13730.0,18.6,3.7,41.9,3.74,5.54,5.69,1.81,2.82
18751.0,17.9,4.7,35.46,4.05,1.82,2.73,1.47,2.79
24966.0,19.5,3.9,37.269999999999996,5.47,3.47,2.78,2.15,0.0
13745.0,18.4,3.6,32.65,0.0,0.64,3.2,2.97,3.84
20160.0,17.4,5.0,35.370000000000005,2.3,0.98,5.74,0.0,3.95
25538.0,18.4,3.2,25.61,0.91,0.0,0.28,2.82,0.0
13929.0,18.8,3.7,40.63,2.51,3.39,3.64,7.71,0.88
21032.0,16.4,4.3,27.479999999999997,0.0,0.0,2.72,0.0,4.06
35162.0,18.7,3.7,32.62,2.79,1.65,3.31,0.0,2.47
13953.0,19.2,4.2,33.95,0.0,0.0,5.12,1.35,4.08
22723.0,14.5,5.0,37.980000000000004,3.98,4.0,3.85,1.31,5.34
46587.0,16.0,3.6,43.28,8.34,5.44,0.97,5.59,3.34
14164.0,15.4,3.3,32.129999999999995,2.88,2.25,4.75,0.0,3.55
17699.0,13.1,4.6,29.48,4.69,2.15,0.83,1.17,2.94
13551.0,19.2,4.0,33.65,0.0,2.86,3.45,0.0,4.14
14414.0,18.3,3.7,37.040000000000006,4.3,3.76,3.74,2.93,0.31
25181.0,16.6,4.8,34.870000000000005,3.78,2.07,2.87,3.16,1.59
11921.0,19.1,4.1,32.870000000000005,6.43,1.64,0.0,1.52,0.08
14422.0,16.1,3.8,27.020000000000003,4.21,1.14,0.31,0.0,1.46
59282.0,16.1,4.9,33.160000000000004,2.89,0.0,3.61,2.17,3.49
23695.0,19.5,3.8,39.14000000000001,7.3,0.0,2.16,2.6,3.78
14786.0,19.0,4.0,32.11,1.4,1.44,2.53,1.06,2.68
20567.0,17.4,4.5,35.07,2.21,1.1,3.71,3.37,2.78
20734.0,18.8,4.0,36.23,5.93,0.0,1.17,1.49,4.84
15043.0,19.2,3.7,32.75,1.98,2.12,4.53,1.22,0.0
18317.0,17.0,4.8,28.590000000000003,2.69,3.84,0.26,0.0,0.0
24833.0,18.8,3.9,32.419999999999995,4.42,0.39,0.74,2.24,1.93
15308.0,17.5,2.8,24.080000000000002,0.0,0.0,0.28,0.98,2.52
24427.0,19.2,4.0,32.71,0.55,1.98,1.94,1.51,3.53
15492.0,18.5,4.0,41.46000000000001,6.91,4.57,3.54,0.59,3.35
22378.0,17.0,4.7,37.85,2.57,6.3,1.41,1.29,4.58
53440.0,18.9,3.7,46.109999999999985,9.09,3.41,3.66,3.48,3.87
15646.0,19.0,3.2,42.93999999999999,6.63,5.77,4.37,1.66,2.31
19664.0,17.7,4.3,36.73,1.49,2.26,1.54,4.15,5.29
30011.0,19.2,4.3,35.16,4.85,0.49,2.11,1.84,2.37
16017.0,17.6,3.7,31.35,1.97,0.0,2.64,5.44,0.0
23727.0,19.0,4.7,34.87,0.0,2.27,5.91,0.31,2.68
27807.0,17.1,3.3,35.88,4.8,4.33,2.12,2.19,2.04
16193.0,18.5,3.9,41.23,3.85,5.16,4.89,2.79,2.14
23212.0,15.1,4.7,36.519999999999996,3.88,1.74,4.42,2.96,3.72
33542.0,18.8,4.3,34.160000000000004,1.39,0.0,5.15,3.18,1.34
16238.0,18.3,3.2,35.23,2.55,4.11,3.61,1.34,2.12
20530.0,17.5,4.8,36.93000000000001,5.43,2.61,3.34,0.09,3.16
25940.0,18.8,4.1,29.62,1.26,0.14,1.84,0.0,3.48
16929.0,18.7,3.8,28.36,0.72,0.37,0.0,0.0,4.77
22769.0,17.0,4.5,35.18,3.57,2.98,4.75,0.09,2.29
29791.0,20.6,3.9,39.730000000000004,0.0,5.86,3.57,4.71,1.09
16986.0,18.4,3.3,27.580000000000002,1.0,1.48,1.92,0.11,1.37
28064.0,14.9,5.0,29.269999999999996,0.23,2.74,1.81,3.49,1.1
23890.0,18.1,3.8,43.31,8.57,3.78,2.01,5.28,1.77
17246.0,18.1,3.4,35.88,0.42,5.11,5.64,0.0,3.21
35445.0,15.1,4.5,35.559999999999995,7.9,1.37,2.06,2.33,2.3
28872.0,17.1,4.0,41.290000000000006,7.82,2.2,2.16,4.74,3.27
17552.0,17.9,3.9,35.2,7.98,3.05,2.31,0.06,0.0
20949.0,17.4,4.7,31.659999999999997,0.0,3.76,1.29,1.95,2.56
28886.0,17.7,3.8,35.839999999999996,2.84,2.22,4.21,2.42,2.65
17557.0,18.4,3.0,32.2,2.53,0.0,0.0,4.44,3.83
22700.0,17.0,4.6,33.800000000000004,3.24,2.15,2.96,1.64,2.21
48094.0,17.9,3.9,39.89,2.13,1.03,7.65,5.19,2.09
17867.0,19.8,3.7,36.41,3.35,4.45,1.53,0.0,3.58
22942.0,17.9,4.6,40.81999999999999,7.0,7.66,2.16,1.5,0.0
35044.0,19.2,3.7,39.480000000000004,8.01,0.09,2.87,2.45,3.16
17935.0,18.1,3.0,35.57000000000001,4.28,5.21,3.31,0.0,1.67
25016.0,16.6,5.0,38.42999999999999,7.51,4.04,2.73,1.33,1.22
60009.0,19.2,3.8,40.440000000000005,3.19,7.34,2.43,1.45,3.03
18038.0,18.4,4.2,43.599999999999994,2.29,4.21,5.98,2.93,5.59
17982.0,17.8,5.0,36.85,1.77,1.72,5.81,1.9,2.85
22388.0,18.0,3.4,33.65,6.12,1.62,2.05,0.0,2.46
18337.0,19.7,3.4,38.45,4.43,1.08,3.43,2.74,3.67
33932.0,19.0,5.4,38.199999999999996,1.48,2.15,3.4,3.79,2.98
5778.0,16.5,3.5,34.43,3.55,1.22,2.85,3.89,2.92
18764.0,17.5,4.8,36.169999999999995,1.25,8.64,2.16,0.0,1.82
12796.0,11.8,6.0,22.75,3.12,0.11,0.06,0.0,1.66
26010.0,20.8,4.8,33.24,2.58,2.96,0.0,0.35,1.75
18963.0,15.9,4.1,39.720000000000006,4.89,2.21,7.42,3.39,1.81
26195.0,17.8,3.8,38.96000000000001,3.88,4.43,3.29,3.2,2.56
27287.0,19.1,4.5,30.96,0.0,2.18,3.11,1.16,0.91
19494.0,18.4,4.0,31.779999999999998,2.57,1.95,4.34,0.52,0.0
25022.0,16.6,5.0,32.33,2.93,3.04,0.42,1.18,3.16
33437.0,18.0,3.8,30.630000000000003,0.0,0.0,5.12,0.0,3.71
19536.0,18.0,3.5,33.09,3.78,4.35,1.07,0.0,2.39
25407.0,18.8,4.5,42.63,2.43,5.94,4.79,3.99,2.18
33670.0,17.9,4.1,40.69,7.18,3.34,4.15,2.38,1.64
36314.0,19.6,4.2,41.18,4.02,0.93,5.82,2.88,3.73
20485.0,18.8,3.4,33.83,3.15,3.3,2.35,0.88,1.95
32520.0,18.0,4.8,33.410000000000004,3.19,3.62,2.91,0.0,0.89
29773.0,19.0,4.0,41.64,7.11,0.0,6.26,5.0,0.27
20567.0,18.6,3.6,38.42,6.8,3.09,3.44,2.17,0.72
27712.0,17.1,4.6,37.52000000000001,0.85,3.8,2.32,3.26,5.59
17678.0,20.8,4.5,43.11,4.67,3.8,2.22,3.28,3.84
20760.0,17.5,4.3,27.849999999999998,2.06,1.06,1.38,0.59,0.96
35621.0,18.5,3.9,34.63,2.09,1.1,5.73,1.09,2.22
21116.0,18.6,3.5,35.61,5.76,0.88,3.36,0.87,2.64
26586.0,16.5,4.8,40.040000000000006,6.43,4.08,5.85,2.04,0.34
20170.0,16.8,3.9,35.54,3.92,4.47,2.68,0.0,3.77
21272.0,17.3,2.5,33.79,2.68,0.0,3.55,5.25,2.51
33271.0,18.3,4.6,33.98,2.5,0.44,1.77,3.32,3.05
32985.0,18.5,3.8,33.42,1.66,0.86,4.1,2.76,1.74
21410.0,18.0,3.9,35.26,1.23,2.3,2.25,1.68,5.9
27255.0,16.1,4.5,30.61,2.06,4.82,1.23,0.0,1.9
23324.0,18.4,4.2,35.12,2.33,4.09,2.38,1.37,2.35
21484.0,18.4,2.9,32.269999999999996,1.68,1.32,1.05,6.46,0.46
38266.0,14.0,4.8,33.04,2.79,4.48,3.12,2.39,1.46
31633.0,19.6,4.1,38.18000000000001,3.39,5.94,1.46,0.45,3.24
21681.0,17.7,3.1,38.94,5.26,6.33,2.21,3.54,0.8
25161.0,18.7,4.6,44.209999999999994,4.22,6.32,4.8,2.36,3.21
27051.0,18.0,4.2,31.29,4.91,0.0,0.99,0.0,3.19
21857.0,18.1,3.4,42.68,7.99,1.86,1.75,5.8,3.78
33759.0,17.7,4.4,36.87,2.91,3.16,1.79,1.63,5.28
33736.0,18.7,4.2,30.139999999999997,0.52,0.0,2.06,3.94,0.72
22055.0,17.9,3.2,37.45,5.45,2.61,1.67,1.59,5.03
26950.0,14.1,4.9,31.93,4.05,2.39,0.33,1.68,4.48
37495.0,18.7,3.8,37.67,4.0,2.24,1.87,3.33,3.73
22112.0,18.2,3.0,34.81,1.78,2.06,3.6,3.54,2.63
32585.0,15.9,4.4,33.64,3.9,1.11,3.46,0.0,4.87
39769.0,15.0,3.8,29.69,4.93,4.18,0.0,0.26,1.52
22709.0,16.4,3.4,31.669999999999995,5.09,0.83,3.72,0.0,2.23
26892.0,17.5,4.8,43.769999999999996,3.42,5.66,4.39,5.51,2.49
34346.0,19.3,4.5,39.080000000000005,3.62,3.03,2.72,5.13,0.78
23096.0,17.9,3.8,32.2,2.8,3.73,1.5,1.89,0.58
29836.0,18.0,4.5,33.25,1.44,1.06,1.84,3.28,3.13
34194.0,18.1,4.2,34.64,5.56,1.8,2.33,1.72,0.93
23105.0,18.6,4.0,33.62,4.86,0.08,2.58,1.03,2.47
37604.0,17.2,4.6,35.690000000000005,6.32,3.74,3.06,0.0,0.77
26772.0,19.1,4.3,40.49,4.46,6.56,5.12,0.95,0.0
23365.0,19.3,3.9,29.089999999999996,0.02,2.33,0.48,0.0,3.06
26412.0,18.7,4.0,38.4,5.33,0.0,2.16,5.88,2.33
23420.0,18.0,3.5,39.13,3.81,3.0,5.13,1.45,4.24
37956.0,16.8,4.9,31.820000000000004,3.41,1.06,4.17,0.0,1.48
29824.0,18.7,3.7,34.78,3.1,1.79,3.43,0.98,3.08
23926.0,18.8,3.6,41.870000000000005,6.44,0.0,3.21,5.32,4.5
35838.0,17.8,3.8,27.69,2.25,0.0,2.57,1.27,0.0
23940.0,17.7,3.6,37.60000000000001,4.81,2.85,3.27,1.27,4.1
30319.0,17.0,5.0,43.73,5.01,4.94,5.07,0.71,6.0
40388.0,19.4,3.5,33.77,1.41,4.08,2.17,1.31,1.9
24082.0,17.1,4.2,34.64,0.76,0.69,6.03,1.54,4.32
27134.0,17.8,4.6,39.53,6.2,4.43,2.36,1.93,2.21
35752.0,18.4,3.9,32.029999999999994,1.83,4.06,3.05,0.17,0.62
24202.0,18.3,3.8,38.14,5.18,3.12,3.17,2.93,1.64
30052.0,16.0,4.4,34.59,0.44,2.75,4.05,3.99,2.96
21769.0,18.5,4.2,38.93,0.0,3.67,4.92,1.64,6.0
24280.0,18.6,4.2,35.169999999999995,1.4,4.11,0.8,4.33,1.73
67407.0,16.7,4.5,41.22,4.52,4.16,4.45,1.81,5.08
35238.0,17.4,3.8,37.72,6.66,3.52,3.47,0.0,2.87
24522.0,16.6,3.6,29.550000000000004,0.15,2.07,2.92,2.62,1.59
46794.0,14.8,5.0,29.130000000000003,2.02,1.95,5.15,0.21,0.0
34188.0,19.8,3.9,45.61,3.96,5.07,4.32,4.51,4.05
24543.0,18.7,3.9,36.65,1.42,3.19,3.1,0.79,5.55
31270.0,17.5,4.6,37.13999999999999,5.27,1.13,5.01,2.8,0.83
41249.0,16.1,4.0,38.28,3.93,3.41,6.86,3.47,0.51
25347.0,17.4,2.9,35.66,4.48,2.16,4.41,3.1,1.21
30574.0,17.1,5.1,38.01,2.75,2.86,5.08,2.07,3.05
15884.0,19.3,4.2,37.510000000000005,3.94,1.95,6.33,1.34,0.45
25471.0,17.5,3.9,30.58,3.53,0.1,0.84,0.31,4.4
52363.0,15.1,4.7,36.78,4.46,4.21,0.63,4.73,2.95
36096.0,17.8,4.1,32.39,1.26,2.06,2.0,1.66,3.51
26062.0,18.2,3.7,42.6,3.61,4.33,4.81,5.17,2.78
32135.0,15.9,4.5,38.60999999999999,4.31,3.04,2.42,3.83,4.61
37541.0,18.5,3.9,29.969999999999995,0.0,1.38,5.17,1.02,0.0
26208.0,18.1,3.9,39.71,9.11,1.48,1.67,0.0,5.45
31550.0,16.4,4.5,44.440000000000005,6.84,6.88,1.84,4.16,3.82
38298.0,18.0,3.8,32.26,2.69,0.59,5.85,0.0,1.33
26643.0,18.6,3.5,41.26,4.73,4.03,4.6,2.94,2.86
33164.0,16.6,4.5,42.790000000000006,8.05,0.94,3.5,4.47,4.73
46383.0,18.7,3.7,38.870000000000005,1.75,4.49,3.88,3.97,2.38
26848.0,17.8,2.8,33.480000000000004,3.73,1.53,5.04,0.0,2.58
30467.0,17.8,4.8,38.3,4.36,3.93,3.9,0.35,3.16
62608.0,18.0,4.2,34.34,4.29,1.94,2.02,2.25,1.64
27335.0,17.8,5.5,31.009999999999998,0.0,1.73,2.04,2.45,1.49
30134.0,19.8,4.8,42.74000000000001,3.68,6.01,6.91,1.27,0.27
42932.0,20.2,4.0,35.46,2.41,0.0,1.3,4.53,3.02
28117.0,16.9,3.3,31.55,4.04,0.0,4.83,2.34,0.14
49220.0,16.3,4.6,31.229999999999997,1.79,2.64,1.81,3.78,0.31
38514.0,17.2,3.9,31.75,1.97,0.87,4.02,1.12,2.67
28155.0,18.6,3.6,32.95,2.16,2.94,0.37,2.65,2.63
38395.0,16.6,4.7,34.33,2.38,3.96,1.58,2.62,2.49
40648.0,17.7,4.2,36.99999999999999,6.48,2.16,2.98,0.0,3.48
28294.0,18.1,3.6,35.93,2.5,2.35,3.22,4.12,2.04
66127.0,16.8,4.2,36.19,2.38,2.88,2.23,2.42,5.28
39338.0,18.4,4.0,34.41,3.15,4.36,0.0,1.53,2.97
28382.0,18.5,3.5,33.010000000000005,1.26,4.08,1.32,1.85,2.5
36972.0,16.4,4.7,34.19,5.02,3.46,4.36,0.0,0.25
41263.0,18.4,4.0,38.019999999999996,4.65,0.81,6.48,2.74,0.94
28668.0,17.7,3.6,31.85,1.49,2.27,0.85,1.12,4.82
34834.0,16.5,4.6,28.4,1.58,0.0,3.95,1.27,0.5
41290.0,18.5,3.9,34.79,4.29,0.47,2.15,1.12,4.36
28789.0,18.3,3.7,33.19,7.26,2.17,0.12,1.14,0.5
36180.0,15.3,4.5,32.78,3.42,1.42,3.82,1.94,2.38
79788.0,18.6,4.1,33.260000000000005,2.09,1.24,0.69,4.19,2.35
29219.0,18.0,3.5,36.559999999999995,3.64,1.58,1.7,4.27,3.87
61773.0,18.1,4.5,35.3,2.25,1.22,4.71,1.9,2.62
54710.0,19.2,3.9,37.96,2.99,2.03,5.27,0.0,4.57
29403.0,18.3,3.3,30.87,2.91,2.42,3.94,0.0,0.0
38348.0,18.1,5.3,36.53000000000001,4.4,0.22,5.52,1.22,1.77
49929.0,19.3,3.8,35.769999999999996,4.28,1.16,4.18,0.0,3.05
29475.0,18.9,2.5,38.11,5.33,3.12,0.0,4.61,3.65
33670.0,17.4,4.4,34.24999999999999,1.57,0.0,3.36,4.9,2.62
35666.0,19.4,4.9,38.18000000000001,7.98,1.43,1.2,1.82,1.45
29695.0,18.4,3.8,28.799999999999997,0.0,0.19,3.29,0.72,2.4
34300.0,15.4,4.6,36.17,6.04,6.31,2.93,0.89,0.0
44852.0,17.2,4.1,34.239999999999995,5.09,2.71,3.66,0.0,1.48
29746.0,16.2,3.9,32.92,2.51,1.06,4.23,4.17,0.85
31453.0,19.6,4.3,43.32000000000001,8.51,0.0,4.5,3.13,3.28
29968.0,17.2,4.2,40.35,2.61,3.37,3.69,5.36,3.92
45414.0,17.8,4.6,38.449999999999996,8.29,1.68,3.0,3.04,0.04
17270.0,21.2,3.5,38.51,2.04,1.28,4.38,1.64,4.47
30154.0,12.8,3.0,27.89,2.02,4.69,2.28,1.09,2.01
57559.0,15.8,4.8,30.73,2.34,1.27,3.89,0.0,2.63
197465.0,13.6,3.4,30.459999999999997,3.7,4.1,0.01,4.38,1.27
30403.0,16.5,3.4,32.839999999999996,4.45,2.35,0.0,3.24,2.9
48750.0,16.1,5.2,32.06,4.06,1.82,3.55,0.0,1.33
234590.0,10.6,3.6,33.01,3.38,3.94,4.03,1.97,5.49
30421.0,16.1,4.8,41.11,6.34,2.26,7.07,1.85,2.69
110274.0,14.1,4.4,40.34,8.7,6.02,3.06,2.63,1.43
29016.0,18.2,4.3,33.779999999999994,1.74,2.12,1.64,5.27,0.51
31337.0,15.6,3.8,30.229999999999997,0.0,3.7,3.34,0.0,3.79
110136.0,15.1,4.6,31.97,4.42,0.0,5.32,2.32,0.21
33420.0,19.2,4.2,43.61,6.62,5.31,3.75,2.85,1.68
31354.0,18.4,3.7,37.699999999999996,3.23,2.17,2.93,2.34,4.93
49721.0,16.8,4.6,43.28,4.02,5.37,5.2,1.91,5.38
44596.0,17.0,4.0,35.89,2.01,3.97,3.49,1.03,4.39
31849.0,17.7,2.9,39.14,6.73,3.17,2.28,4.57,1.79
41183.0,15.8,4.3,30.540000000000003,2.95,4.54,0.0,1.69,1.26
32952.0,18.8,4.0,36.50000000000001,3.39,0.0,4.33,2.28,3.7
32305.0,16.6,3.5,34.17,5.69,0.37,2.23,4.67,1.11
51715.0,16.0,4.7,38.93,6.07,2.55,3.99,2.18,3.44
41830.0,16.2,4.2,37.459999999999994,2.06,4.99,3.47,4.54,2.0
32608.0,16.0,3.1,30.3,3.16,0.53,3.72,2.43,1.36
57603.0,14.1,5.3,36.980000000000004,7.39,1.35,3.35,4.25,1.24
43254.0,17.9,3.8,32.14,3.16,2.86,0.43,1.58,2.41
33447.0,17.8,3.6,37.18,4.06,1.14,5.54,1.68,3.36
39504.0,15.6,4.4,35.03,3.42,1.07,3.34,4.11,3.09
46886.0,18.2,4.0,32.44,4.11,1.25,3.14,0.0,1.74
33660.0,16.9,3.5,47.57999999999999,8.69,6.88,4.26,2.05,5.3
40358.0,15.0,4.4,32.51,3.39,4.21,0.7,3.63,1.18
38752.0,18.2,3.2,38.36,0.84,6.39,5.36,2.4,1.97
33677.0,14.5,5.4,36.989999999999995,5.24,4.06,2.82,1.71,3.26
62315.0,12.0,5.1,31.34,5.62,0.97,3.97,0.28,3.4
42727.0,16.0,3.6,40.900000000000006,10.0,2.32,2.07,1.59,5.32
33818.0,16.1,4.3,31.310000000000002,2.89,1.91,2.56,1.6,1.95
38046.0,15.4,4.7,33.480000000000004,2.01,0.97,3.73,1.6,5.07
35297.0,17.6,3.9,36.39,5.97,1.48,4.07,1.27,2.1
34177.0,19.1,4.1,31.710000000000004,1.21,0.25,3.69,0.61,2.75
57879.0,15.1,4.2,36.370000000000005,2.53,4.08,2.38,5.91,2.17
35015.0,19.0,3.8,34.089999999999996,3.75,4.86,0.04,2.64,0.0
34333.0,17.0,3.6,37.99999999999999,10.0,1.06,2.57,2.15,1.62
57612.0,15.8,4.9,28.18,3.06,1.14,2.42,0.07,0.79
46256.0,18.5,3.9,31.519999999999996,1.32,4.09,2.49,0.0,1.22
34343.0,18.2,3.4,41.97,8.4,3.29,2.32,3.43,2.93
44120.0,16.2,4.8,34.46,4.1,2.49,3.34,1.17,2.36
46014.0,18.3,3.8,29.88,2.84,1.56,0.74,0.94,1.7
34545.0,17.6,3.6,32.220000000000006,1.75,0.33,3.73,2.01,3.2
44760.0,16.4,4.6,36.61,7.23,0.76,1.91,0.84,4.87
41748.0,18.4,4.1,33.89,2.95,0.0,1.61,5.98,0.85
45089.0,17.5,3.8,28.47,0.0,1.18,1.74,1.43,2.82
