basari_sirasi,tyt_turkce,tyt_matematik,tyt_sosyal,tyt_fen,toplam_net
25512.0,28.1,10.2,11.8,1.9,51.99999999999999
22376.0,28.3,8.1,11.1,2.4,49.9
23617.0,27.8,8.0,11.7,1.2,48.7
25544.0,27.0,8.6,11.9,1.9,49.4
27106.0,25.9,8.0,11.2,2.3,47.39999999999999
23555.0,26.5,5.1,9.0,2.0,42.6
25730.0,28.7,6.5,12.7,1.9,49.8
25766.0,28.2,10.8,13.2,2.8,55.0
27422.0,26.3,7.5,11.0,1.5,46.3
22958.0,28.8,8.2,12.7,1.7,51.400000000000006
22779.0,28.9,8.3,12.1,1.8,51.1
23811.0,28.6,9.2,11.3,2.1,51.2
25923.0,26.8,9.4,11.5,1.6,49.3
30505.0,26.9,9.6,10.7,1.7,48.900000000000006
22177.0,29.6,7.9,12.7,2.3,52.5
26319.0,27.9,8.8,12.0,1.2,49.900000000000006
24488.0,28.0,7.9,11.1,1.7,48.7
20960.0,29.4,9.0,12.2,2.1,52.7
26346.0,28.6,8.5,11.9,1.1,50.1
23381.0,28.7,8.0,11.8,2.2,50.7
21963.0,30.7,9.4,13.7,2.8,56.6
26402.0,31.1,7.2,12.0,1.3,51.6
22651.0,29.2,7.1,12.1,2.3,50.7
23011.0,29.6,10.2,12.4,1.9,54.1
22714.0,28.2,7.0,11.8,1.5,48.5
26767.0,28.4,8.4,11.9,1.4,50.1
27212.0,28.1,8.3,11.5,2.3,50.2
23320.0,28.9,8.6,12.2,2.2,51.900000000000006
26882.0,27.3,9.1,12.0,2.2,50.6
26690.0,27.8,7.9,11.3,2.4,49.4
22356.0,29.4,7.9,12.2,2.0,51.5
26932.0,27.1,8.8,10.8,1.9,48.6
23915.0,28.9,9.2,12.4,2.6,53.1
27047.0,27.2,9.8,10.8,1.2,49.0
29362.0,26.2,6.4,11.1,2.4,46.1
21258.0,29.3,8.5,12.8,2.5,53.1
27201.0,28.7,8.8,11.9,1.6,51.0
24119.0,27.4,6.0,11.1,1.5,46.0
24933.0,29.1,8.7,11.7,2.1,51.6
27256.0,28.9,10.2,12.7,2.2,54.0
25104.0,28.9,8.0,11.5,2.7,51.1
23095.0,29.9,9.3,12.3,2.2,53.7
27265.0,27.9,8.0,11.8,1.3,49.0
25753.0,27.3,7.1,11.4,2.0,47.8
21588.0,30.1,9.2,12.3,1.8,53.39999999999999
27414.0,28.6,7.5,12.5,1.3,49.9
23685.0,27.9,8.3,11.8,2.1,50.1
28620.0,27.0,8.3,11.5,2.2,49.0
27513.0,27.9,9.2,12.5,1.8,51.39999999999999
23754.0,26.9,8.3,10.5,2.5,48.2
23090.0,28.3,7.8,12.3,2.7,51.10000000000001
27954.0,28.0,9.2,11.1,2.2,50.50000000000001
37351.0,24.4,8.4,10.0,2.0,44.8
23579.0,29.3,9.6,12.6,1.7,53.2
28011.0,28.8,8.9,12.1,1.1,50.900000000000006
21294.0,28.8,10.5,12.9,3.4,55.6
23080.0,30.0,8.6,12.9,2.0,53.5
28204.0,28.7,9.8,12.5,1.4,52.4
24345.0,28.1,7.9,11.1,2.5,49.6
22941.0,29.3,9.3,12.2,2.1,52.9
28347.0,29.8,8.5,12.6,1.9,52.8
24783.0,28.9,6.3,10.7,2.3,48.19999999999999
23307.0,29.7,9.2,12.4,2.8,54.1
28694.0,28.6,7.3,12.3,1.5,49.7
25252.0,27.8,7.0,11.3,2.2,48.3
25033.0,28.0,7.4,12.2,1.4,48.99999999999999
28724.0,26.1,8.8,11.6,1.3,47.8
28756.0,27.1,6.7,9.9,1.2,44.900000000000006
27352.0,27.8,7.3,11.6,1.9,48.6
28823.0,26.6,8.2,12.0,1.3,48.1
25269.0,27.8,7.1,11.2,2.1,48.2
24548.0,28.9,7.9,11.6,2.2,50.6
28923.0,28.6,8.6,10.6,0.6,48.400000000000006
22120.0,28.9,8.0,11.4,5.2,53.5
27620.0,27.2,7.9,11.8,1.4,48.3
29080.0,26.8,7.9,11.6,0.7,47.00000000000001
29077.0,28.0,6.7,11.5,1.7,47.900000000000006
35588.0,28.0,9.8,11.7,1.7,51.2
29145.0,27.1,11.9,12.5,2.1,53.6
31354.0,27.4,12.5,11.3,2.0,53.2
23553.0,29.6,8.3,13.1,2.2,53.20000000000001
29149.0,28.7,9.4,12.2,1.6,51.9
24951.0,28.9,7.6,12.2,2.0,50.7
30150.0,29.8,8.2,12.2,3.0,53.2
29192.0,28.4,8.8,12.0,1.1,50.3
26704.0,27.0,8.9,11.4,3.6,50.9
20918.0,28.9,9.8,13.2,2.9,54.8
29286.0,27.2,8.8,13.1,1.8,50.9
23895.0,28.1,9.7,11.3,1.9,50.99999999999999
29411.0,28.1,9.8,11.1,2.0,51.00000000000001
29714.0,28.1,9.5,10.6,1.4,49.6
23613.0,28.9,8.4,12.5,2.4,52.2
29422.0,28.5,8.3,12.2,1.3,50.3
24646.0,28.4,7.8,11.6,2.1,49.9
26280.0,28.8,9.0,11.7,2.2,51.7
29522.0,28.1,9.5,10.7,2.2,50.5
32318.0,25.9,9.9,10.8,2.4,48.99999999999999
26044.0,27.8,7.9,12.0,1.8,49.5
29603.0,27.6,8.9,11.9,2.0,50.4
33367.0,26.5,6.8,10.7,1.9,45.9
25297.0,28.9,9.4,12.5,2.6,53.4
29740.0,29.1,8.9,12.1,1.8,51.9
25364.0,28.6,8.7,12.5,3.1,52.9
26159.0,27.7,8.1,12.0,1.6,49.4
29811.0,28.7,9.3,11.7,1.3,51.0
30385.0,27.0,5.9,10.6,1.7,45.2
37413.0,27.5,4.2,11.8,1.9,45.4
29817.0,25.6,14.1,10.7,3.4,53.8
12079.0,30.1,11.5,12.4,4.0,58.0
28574.0,27.3,7.8,11.9,2.0,49.0
29843.0,27.3,7.9,10.6,1.5,47.3
30557.0,27.4,7.6,10.7,1.2,46.900000000000006
26399.0,26.9,8.6,11.7,1.2,48.400000000000006
29862.0,26.7,8.9,11.9,2.2,49.7
34464.0,25.6,4.2,10.5,1.6,41.9
26828.0,28.3,7.1,12.1,1.8,49.3
30088.0,27.5,7.2,11.4,1.2,47.3
29430.0,27.5,6.8,11.6,1.7,47.6
35127.0,27.6,7.5,11.8,2.2,49.10000000000001
30238.0,27.4,10.6,12.0,1.3,51.3
27750.0,25.8,8.6,10.2,2.0,46.6
24978.0,29.3,10.0,11.9,1.7,52.9
30306.0,28.5,8.4,12.6,1.5,51.0
25637.0,28.1,8.2,11.3,1.8,49.39999999999999
25536.0,29.0,8.1,12.4,1.8,51.3
30408.0,28.9,9.1,12.1,1.8,51.9
28646.0,27.4,7.8,11.0,2.1,48.3
29271.0,27.7,7.1,12.1,2.3,49.2
30638.0,28.1,7.0,11.5,0.8,47.4
32175.0,26.2,6.1,9.7,1.6,43.6
33784.0,24.4,6.2,10.3,0.2,41.1
30740.0,26.9,10.7,11.4,8.5,57.49999999999999
27637.0,27.8,8.6,11.7,1.7,49.8
30827.0,27.2,9.4,11.8,1.6,50.00000000000001
30692.0,27.1,8.6,11.7,2.5,49.900000000000006
27450.0,28.4,8.3,11.2,1.4,49.3
27028.0,28.0,7.1,11.9,1.4,48.4
30880.0,26.0,9.3,10.9,1.5,47.7
27680.0,27.0,8.0,11.3,2.0,48.3
27841.0,27.0,6.4,11.2,1.9,46.49999999999999
30940.0,26.4,8.9,11.3,1.3,47.89999999999999
30003.0,26.1,6.8,10.5,2.5,45.9
26961.0,29.4,7.6,11.9,1.8,50.7
31020.0,27.3,8.8,11.6,2.5,50.2
22331.0,29.8,7.8,11.6,2.0,51.2
29998.0,25.0,10.0,13.9,2.7,51.6
28183.0,27.4,6.6,12.3,1.3,47.6
31546.0,28.8,8.3,12.1,0.8,50.0
33257.0,25.5,8.3,10.3,1.7,45.8
31457.0,27.3,7.5,11.0,1.1,46.9
31566.0,26.8,8.7,10.9,1.2,47.6
33628.0,26.7,8.2,10.1,1.3,46.3
28321.0,28.9,7.7,12.3,2.2,51.10000000000001
32003.0,28.5,7.3,12.0,1.6,49.4
28686.0,27.3,6.7,11.0,1.9,46.9
28966.0,28.9,6.4,12.1,1.9,49.3
32382.0,28.8,7.3,12.4,1.8,50.3
30147.0,27.8,7.1,11.0,1.6,47.5
29260.0,29.3,7.4,12.2,1.7,50.60000000000001
29798.0,28.7,7.6,12.4,2.0,50.7
32878.0,27.1,10.2,12.2,1.7,51.2
34681.0,26.0,5.8,10.5,2.1,44.4
26123.0,29.4,8.8,13.1,2.2,53.50000000000001
32883.0,29.4,7.8,11.2,1.9,50.29999999999999
26085.0,28.0,8.6,11.8,1.9,50.3
26113.0,30.2,9.4,12.5,2.4,54.5
33116.0,28.6,7.3,12.3,1.1,49.3
24923.0,28.0,8.6,11.9,1.9,50.4
28878.0,27.4,11.3,12.3,3.4,54.4
33174.0,25.9,10.5,11.8,3.3,51.5
30123.0,28.9,14.3,12.7,5.7,61.60000000000001
27252.0,28.3,7.4,12.0,1.3,49.0
33179.0,28.0,7.2,11.9,1.0,48.1
26785.0,27.4,6.8,12.0,2.5,48.7
31141.0,27.6,7.7,12.0,1.3,48.6
33276.0,28.2,6.8,12.6,1.0,48.6
29245.0,27.0,6.0,10.8,2.4,46.2
27752.0,28.9,3.2,11.2,0.4,43.7
28642.0,29.0,7.4,12.0,1.9,50.3
30726.0,27.4,9.0,13.9,3.1,53.4
33666.0,25.8,6.3,11.0,1.2,44.3
32276.0,26.0,11.8,11.4,3.6,52.8
21470.0,29.2,12.1,12.4,3.7,57.4
33682.0,27.2,8.5,13.3,1.5,50.5
40410.0,23.0,8.4,9.3,3.3,44.0
28258.0,29.4,8.0,12.3,1.8,51.5
33978.0,28.2,7.9,12.3,1.5,49.900000000000006
27035.0,27.3,6.1,11.8,2.6,47.8
31010.0,26.5,8.0,12.4,2.6,49.5
31917.0,26.7,6.0,11.6,1.3,45.6
34228.0,24.7,7.3,10.7,1.4,44.1
33753.0,25.0,5.6,10.0,2.1,42.7
30784.0,27.9,5.9,11.3,1.4,46.49999999999999
34441.0,26.7,9.4,10.4,1.5,48.0
31743.0,27.1,7.7,10.8,2.2,47.80000000000001
30804.0,27.7,5.8,11.7,1.5,46.7
34607.0,25.7,6.2,10.6,1.8,44.3
38398.0,25.4,5.6,9.2,1.7,41.900000000000006
30456.0,26.9,6.2,11.8,1.1,46.00000000000001
34688.0,25.8,6.1,11.1,1.5,44.5
32529.0,25.8,5.4,10.0,1.7,42.900000000000006
30600.0,27.4,9.8,12.3,2.2,51.7
34745.0,27.8,9.0,11.4,1.7,49.9
30311.0,28.0,5.3,11.5,1.5,46.3
32946.0,27.7,6.4,11.6,1.6,47.3
35072.0,26.4,7.7,11.8,1.4,47.3
37337.0,26.1,6.7,10.7,1.5,45.0
32002.0,28.0,6.8,11.6,1.9,48.3
31187.0,27.5,6.4,11.6,1.4,46.9
35090.0,26.7,5.8,11.2,0.8,44.5
33786.0,26.2,6.3,10.7,2.0,45.2
32478.0,28.7,6.5,11.9,1.6,48.7
35256.0,28.2,7.4,11.4,1.3,48.3
33800.0,26.9,5.1,10.8,1.8,44.6
38376.0,25.7,4.5,11.0,1.0,42.2
35378.0,24.1,6.3,10.8,0.9,42.1
30317.0,26.3,7.2,11.9,1.7,47.1
29410.0,29.1,7.1,12.0,1.4,49.6
35672.0,27.1,5.7,11.4,1.0,45.2
28305.0,26.6,7.0,11.1,1.9,46.6
31687.0,27.8,8.1,11.4,2.3,49.6
35772.0,27.0,7.7,11.2,1.4,47.3
35291.0,26.6,5.5,10.1,1.3,43.5
32582.0,28.7,8.4,12.4,2.8,52.3
35859.0,26.6,7.8,11.0,2.3,47.7
28344.0,28.1,6.9,11.0,2.0,48.0
36333.0,27.9,6.9,11.6,2.0,48.4
36289.0,27.2,8.0,11.2,1.7,48.10000000000001
35153.0,26.4,8.4,10.6,2.7,48.1
37268.0,28.2,6.7,11.5,1.4,47.8
40699.0,26.3,6.0,10.8,1.9,44.99999999999999
36925.0,25.8,6.8,11.2,1.0,44.8
38408.0,24.3,7.4,9.6,2.2,43.50000000000001
32328.0,29.4,7.8,12.1,1.8,51.1
37006.0,28.4,7.3,11.2,0.8,47.69999999999999
29242.0,27.3,6.8,11.6,1.3,47.0
32745.0,27.9,6.6,10.9,1.8,47.2
37098.0,29.2,7.7,10.7,0.6,48.2
34368.0,24.4,4.6,11.1,2.4,42.5
33527.0,28.1,9.0,11.6,1.7,50.400000000000006
37246.0,25.7,8.7,11.7,1.3,47.39999999999999
39301.0,26.0,6.0,10.5,1.4,43.9
32038.0,29.4,8.1,12.3,2.3,52.1
37276.0,29.4,6.7,11.5,1.2,48.8
29635.0,27.2,6.3,11.5,1.8,46.8
31788.0,26.5,5.6,10.9,0.8,43.8
37606.0,26.0,7.9,10.9,1.0,45.8
37518.0,24.9,6.4,9.8,2.5,43.6
32800.0,27.0,6.5,11.6,1.0,46.1
38078.0,24.7,6.2,10.5,0.9,42.3
38486.0,25.1,4.2,9.6,1.4,40.3
27385.0,28.6,7.0,11.3,1.2,48.10000000000001
33735.0,27.9,6.4,11.9,1.5,47.7
38104.0,26.3,6.0,10.9,1.6,44.8
35374.0,26.9,5.3,10.4,2.0,44.6
34132.0,30.4,6.7,12.6,1.6,51.3
38106.0,27.8,6.1,12.7,2.6,49.2
30496.0,26.0,7.0,10.2,2.5,45.7
34417.0,28.8,7.2,12.2,1.7,49.900000000000006
38121.0,28.0,8.4,10.6,1.2,48.2
33810.0,27.8,7.5,11.5,1.7,48.5
42282.0,29.3,11.7,11.3,2.5,54.8
38326.0,26.2,12.4,11.8,2.6,53.00000000000001
43195.0,27.4,9.2,11.8,1.9,50.29999999999999
38085.0,26.5,5.5,11.7,1.8,45.5
38345.0,25.2,7.1,11.0,1.1,44.4
41137.0,26.4,8.1,10.9,1.7,47.1
35872.0,26.4,5.4,11.8,1.1,44.7
38893.0,26.6,5.5,11.0,0.7,43.8
37318.0,25.1,4.7,10.3,1.8,41.9
43490.0,27.5,9.3,11.3,2.0,50.1
39080.0,27.0,8.3,11.3,2.2,48.8
23904.0,28.0,11.3,11.1,2.8,53.2
35841.0,28.7,6.2,11.7,1.5,48.1
39155.0,25.4,7.9,10.4,1.4,45.1
38625.0,26.8,5.9,10.7,1.4,44.8
33383.0,28.3,6.0,11.6,1.5,47.4
39157.0,27.5,5.7,11.4,0.9,45.5
35330.0,26.1,6.2,10.7,1.4,44.4
44619.0,24.9,4.8,10.3,1.4,41.4
39316.0,27.0,6.2,11.0,1.4,45.6
37446.0,26.4,5.5,9.9,1.8,43.6
33963.0,27.2,6.5,11.2,1.7,46.60000000000001
39354.0,26.7,6.4,10.9,1.5,45.5
35177.0,25.6,5.4,10.2,1.4,42.6
36824.0,27.2,6.1,11.8,1.5,46.6
39528.0,26.6,6.5,10.4,1.1,44.6
38112.0,25.0,6.3,9.9,1.4,42.6
41454.0,26.5,5.6,11.1,0.8,44.0
39568.0,24.6,4.3,10.3,0.9,40.1
40412.0,25.0,4.9,8.7,0.4,38.99999999999999
33278.0,28.2,6.0,11.4,0.9,46.5
39660.0,26.0,7.0,10.8,0.8,44.6
36061.0,25.5,6.0,10.7,1.1,43.3
37849.0,26.8,6.8,11.5,1.3,46.4
39741.0,27.8,8.2,11.6,0.5,48.1
32388.0,24.9,6.1,10.7,2.4,44.1
34522.0,27.4,5.8,11.5,1.3,45.99999999999999
43726.0,26.5,6.4,10.9,1.1,44.9
39920.0,26.4,9.5,10.2,1.2,47.3
43153.0,27.0,6.0,10.2,1.1,44.3
40008.0,26.7,6.4,10.9,1.3,45.3
39975.0,26.6,8.7,10.2,1.6,47.1
26621.0,27.5,8.7,10.5,2.3,49.0
36075.0,28.0,5.8,11.4,2.0,47.2
40177.0,27.2,6.5,11.0,1.2,45.900000000000006
36346.0,26.9,6.1,10.8,1.1,44.9
41647.0,25.6,5.1,11.0,1.2,42.900000000000006
40187.0,25.0,6.9,9.8,1.6,43.3
40453.0,25.7,4.7,9.5,0.8,40.7
37257.0,29.3,5.8,12.4,1.6,49.1
40663.0,27.4,5.6,11.1,0.9,45.0
32074.0,26.9,4.6,11.3,1.9,44.7
35300.0,28.2,7.2,10.3,1.9,47.6
40798.0,27.3,7.2,11.5,0.8,46.8
45055.0,22.9,6.9,9.8,3.6,43.2
40910.0,24.0,1.8,5.3,2.5,33.6
41099.0,26.6,5.2,11.3,1.1,44.2
41160.0,27.9,9.5,12.1,2.0,51.5
47781.0,26.9,7.3,10.2,1.3,45.69999999999999
35607.0,27.3,5.3,11.9,1.5,46.0
41564.0,25.2,5.1,10.7,0.6,41.6
37731.0,25.1,4.1,9.7,1.7,40.60000000000001
36178.0,27.4,6.2,11.8,1.0,46.400000000000006
40411.0,27.1,6.6,11.9,1.5,47.1
42675.0,25.9,7.6,10.5,2.2,46.2
39788.0,24.0,6.5,10.3,1.6,42.4
39621.0,27.2,6.1,12.2,1.4,46.9
42724.0,26.9,8.1,11.3,1.0,47.3
33744.0,26.9,6.5,10.7,2.0,46.1
36422.0,27.6,8.0,11.7,1.6,48.9
38711.0,26.7,4.3,10.2,0.9,42.1
43010.0,26.1,4.5,11.6,0.9,43.1
44133.0,25.1,5.6,10.5,1.8,43.0
46624.0,26.8,5.6,11.5,1.3,45.2
43296.0,26.5,6.9,12.3,0.6,46.3
44366.0,25.6,5.2,10.4,0.8,42.0
44349.0,25.0,6.5,11.8,0.9,44.2
43323.0,25.1,5.9,11.1,1.8,43.9
38915.0,23.2,5.3,10.6,1.3,40.4
40824.0,27.7,5.2,12.5,1.5,46.9
43357.0,24.0,5.1,9.6,0.8,39.5
49554.0,25.3,8.6,10.4,2.3,46.6
39499.0,26.4,7.8,12.7,2.1,48.99999999999999
40044.0,27.4,7.2,11.3,2.3,48.2
42121.0,27.1,5.3,11.1,1.4,44.9
43701.0,27.5,4.4,11.5,1.3,44.7
38459.0,26.1,4.6,11.0,1.3,43.0
36832.0,26.6,6.7,12.5,0.9,46.7
43790.0,26.5,6.3,11.1,1.0,44.9
37420.0,27.2,4.9,11.6,0.9,44.6
43437.0,26.1,6.2,10.7,1.2,44.2
44134.0,25.4,6.7,10.5,0.9,43.5
44489.0,23.6,5.2,9.4,1.4,39.6
39352.0,27.8,6.9,11.8,1.6,48.1
44195.0,27.0,5.3,11.2,0.6,44.1
38043.0,25.8,5.4,11.0,1.7,43.900000000000006
45412.0,27.2,4.5,10.9,1.0,43.6
44266.0,26.7,5.6,11.1,0.4,43.8
38972.0,26.3,6.4,10.2,1.6,44.50000000000001
45462.0,25.6,5.0,9.7,1.2,41.5
44307.0,23.2,5.0,10.4,0.4,39.0
41644.0,26.9,7.5,10.5,1.2,46.1
44593.0,22.8,7.6,9.5,1.8,41.7
48097.0,22.8,5.1,10.2,1.0,39.1
39429.0,27.7,6.1,12.2,1.4,47.4
44709.0,27.6,4.9,11.7,0.6,44.8
39411.0,25.8,4.3,11.0,1.6,42.7
39288.0,27.3,5.9,11.1,0.9,45.2
44904.0,25.5,6.3,11.2,0.9,43.9
43256.0,24.6,4.3,9.7,1.2,39.8
52474.0,24.8,5.3,11.2,1.1,42.4
44950.0,25.2,6.7,11.2,1.5,44.6
43707.0,24.0,6.1,9.5,1.2,40.8
38742.0,27.5,7.0,11.4,1.4,47.3
45190.0,26.9,9.9,9.6,1.7,48.1
34231.0,25.7,4.7,9.9,0.9,41.2
69956.0,24.6,5.1,10.1,1.6,41.400000000000006
45266.0,26.9,5.4,10.4,0.5,43.2
40226.0,24.5,5.0,10.2,1.0,40.7
39956.0,27.5,7.8,11.9,1.6,48.8
40172.0,27.4,5.9,11.3,1.8,46.39999999999999
44021.0,27.4,6.1,11.0,1.5,46.0
45565.0,26.1,6.2,10.6,1.2,44.10000000000001
47416.0,24.5,5.5,9.3,1.4,40.7
40464.0,28.8,5.6,11.8,2.2,48.400000000000006
45662.0,24.3,8.5,7.6,2.9,43.3
40061.0,25.6,7.0,9.3,0.3,42.2
44082.0,27.3,7.9,11.5,2.0,48.7
45797.0,25.2,6.5,10.0,0.9,42.6
41980.0,26.3,5.1,10.0,2.2,43.6
44486.0,27.0,5.9,11.1,1.2,45.2
46288.0,25.9,7.1,10.8,1.7,45.5
46988.0,25.5,4.5,9.9,1.6,41.5
41576.0,26.9,7.8,11.3,1.3,47.3
46429.0,26.0,5.6,10.6,1.1,43.3
41000.0,24.8,5.3,10.2,1.3,41.6
44352.0,26.1,5.4,11.4,1.4,44.3
46769.0,25.5,5.8,10.5,1.6,43.4
45383.0,25.2,5.4,9.6,1.5,41.7
40328.0,27.1,6.5,11.4,1.3,46.3
46827.0,26.4,5.6,11.5,0.7,44.2
41569.0,25.3,4.2,10.3,1.5,41.3
51867.0,26.3,6.1,10.5,1.7,44.6
47989.0,27.2,7.3,10.6,1.6,46.7
47894.0,25.1,6.7,9.5,2.8,44.1
46345.0,27.6,6.4,10.9,1.7,46.6
48353.0,26.3,8.4,10.6,1.4,46.7
33713.0,27.7,8.4,10.8,2.3,49.2
40412.0,27.1,6.3,11.4,1.4,46.2
48547.0,25.5,6.7,10.3,1.3,43.8
46684.0,25.3,7.3,9.3,1.7,43.60000000000001
44389.0,26.5,6.5,11.2,1.9,46.1
48819.0,26.4,5.9,10.2,0.4,42.9
50468.0,26.9,6.4,10.5,1.9,45.7
46853.0,26.4,7.1,11.1,1.6,46.2
49388.0,25.5,7.8,10.4,1.0,44.7
26548.0,27.2,8.3,10.1,3.6,49.2
71192.0,25.4,4.1,10.5,1.3,41.3
49466.0,24.7,6.2,9.6,1.5,42.0
45986.0,23.0,6.2,9.0,1.9,40.1
44418.0,27.3,5.4,11.5,1.2,45.400000000000006
49500.0,26.1,5.8,11.0,0.8,43.7
43218.0,24.5,4.6,10.4,1.2,40.7
45054.0,27.4,5.3,11.2,1.3,45.19999999999999
49521.0,27.6,5.5,11.6,1.3,46.0
42752.0,25.4,4.6,9.9,1.4,41.3
38746.0,28.7,8.5,12.9,1.8,51.9
45398.0,26.3,5.9,11.1,0.9,44.2
49940.0,26.1,6.4,11.0,0.8,44.3
44329.0,24.8,4.5,10.1,2.0,41.4
43629.0,26.4,5.6,11.3,1.1,44.4
50135.0,24.9,5.3,10.9,0.9,42.0
46632.0,24.4,4.3,9.6,1.1,39.4
47258.0,26.5,3.8,7.8,0.8,38.9
50289.0,20.8,1.3,5.3,1.0,28.4
48248.0,25.4,5.8,10.6,0.9,42.7
50292.0,22.9,4.9,9.6,1.6,39.0
48982.0,22.1,5.2,9.2,1.4,37.9
48440.0,25.7,4.1,10.4,1.2,41.4
50537.0,25.8,4.9,10.0,0.8,41.5
50059.0,24.4,5.4,9.8,1.0,40.6
152676.0,19.3,4.1,7.9,0.2,31.5
50705.0,25.3,5.2,11.0,0.6,42.1
51230.0,24.8,6.1,10.3,1.1,42.3
45041.0,26.6,5.6,11.3,1.1,44.6
50805.0,25.8,5.5,10.6,0.5,42.4
47068.0,24.9,4.2,10.2,1.1,40.4
47485.0,26.9,6.3,11.8,1.5,46.5
50881.0,26.4,7.2,11.3,1.2,46.10000000000001
41671.0,26.0,6.5,10.7,1.9,45.1
46077.0,25.1,5.2,9.9,1.6,41.8
51320.0,22.7,6.3,9.4,1.0,39.4
57323.0,21.5,5.1,9.7,1.8,38.1
49522.0,27.5,4.6,11.3,0.8,44.2
51353.0,27.1,3.5,10.7,0.7,42.0
44164.0,25.0,4.5,10.4,1.2,41.1
60276.0,25.7,5.7,10.9,1.2,43.5
51564.0,24.7,6.1,10.1,1.4,42.3
49188.0,24.9,5.2,9.1,2.2,41.4
45940.0,24.2,5.2,10.0,1.2,40.6
51836.0,23.9,8.2,10.2,0.6,42.9
52898.0,23.9,4.9,9.7,2.3,40.8
42704.0,27.4,8.4,10.9,2.7,49.4
52335.0,22.4,5.7,7.1,0.4,35.599999999999994
36828.0,27.1,8.1,10.7,2.6,48.50000000000001
53143.0,25.1,5.8,10.3,1.3,42.5
52338.0,25.3,8.2,9.8,0.9,44.2
51356.0,24.7,6.1,10.2,1.7,42.7
51710.0,25.7,6.2,10.8,1.7,44.400000000000006
52353.0,23.5,5.4,10.5,1.7,41.1
47222.0,26.6,5.7,11.5,1.2,45.00000000000001
52497.0,24.8,7.3,9.7,0.8,42.6
52585.0,24.2,4.6,9.8,1.3,39.89999999999999
45008.0,25.7,5.8,11.1,1.1,43.7
52539.0,26.6,5.9,10.6,0.8,43.9
46315.0,25.6,5.1,10.6,1.3,42.6
52542.0,24.9,4.9,10.2,0.8,40.8
53483.0,24.0,5.7,9.3,1.7,40.7
49797.0,27.1,6.1,10.4,1.1,44.7
47923.0,24.9,4.6,10.1,1.0,40.6
52807.0,23.4,6.8,9.1,0.7,40.0
58527.0,21.6,4.4,8.0,1.2,35.2
54099.0,26.0,4.8,10.7,0.9,42.4
52889.0,24.9,5.0,11.0,0.3,41.2
58494.0,25.4,5.0,10.9,0.6,41.9
71462.0,23.9,5.3,9.4,0.6,39.2
53157.0,26.9,7.9,12.0,1.1,47.9
58624.0,24.1,7.2,9.6,1.6,42.5
48013.0,26.3,5.0,10.8,0.9,43.0
53776.0,25.4,6.8,10.7,0.8,43.69999999999999
49902.0,23.5,5.4,9.5,1.0,39.4
47928.0,26.8,4.6,11.0,1.0,43.4
54123.0,25.8,5.6,10.4,0.7,42.5
46125.0,24.3,4.3,9.8,1.3,39.7
48852.0,23.5,4.8,10.4,0.6,39.3
54425.0,25.0,4.6,9.8,0.5,39.900000000000006
51829.0,22.0,1.2,8.8,0.9,32.9
58389.0,24.9,5.4,11.4,0.6,42.3
54586.0,21.2,4.4,8.3,1.0,34.900000000000006
46664.0,20.5,4.7,9.1,1.5,35.8
66588.0,24.7,3.8,9.9,0.7,39.1
54628.0,25.8,4.7,10.4,0.7,41.6
51259.0,25.8,6.0,11.0,0.9,43.7
46630.0,26.3,4.9,11.5,1.2,43.900000000000006
54874.0,26.9,6.1,11.3,0.6,44.9
53874.0,25.8,4.6,10.6,0.5,41.5
54900.0,25.2,5.6,9.9,0.8,41.49999999999999
45428.0,25.6,6.2,11.0,1.7,44.5
53416.0,25.0,5.1,10.9,0.9,41.9
54960.0,23.0,7.3,10.0,1.3,41.6
54852.0,22.7,4.6,9.3,0.7,37.3
49776.0,26.3,5.8,10.8,1.6,44.50000000000001
55088.0,25.3,5.5,10.6,1.3,42.7
55105.0,25.0,4.8,9.4,1.5,40.7
58423.0,24.5,6.2,9.9,0.9,41.5
55207.0,22.7,6.0,8.6,1.3,38.6
49861.0,24.2,5.4,8.4,1.6,39.6
55656.0,24.5,5.0,9.9,0.7,40.1
55501.0,25.4,5.3,9.3,0.4,40.4
49893.0,25.9,4.6,9.9,2.1,42.5
51755.0,25.4,4.4,10.8,0.8,41.39999999999999
55516.0,25.0,5.8,10.5,1.0,42.3
54026.0,23.7,4.9,8.5,0.8,37.9
52684.0,25.9,6.0,11.0,0.4,43.3
55588.0,25.4,7.1,11.7,0.9,45.1
38150.0,25.7,7.1,9.9,1.1,43.8
55209.0,26.6,4.0,10.9,1.2,42.7
55824.0,26.8,3.8,11.0,0.6,42.2
48524.0,24.5,4.2,10.3,1.4,40.4
50393.0,25.9,5.5,11.3,1.2,43.900000000000006
55977.0,25.4,5.6,11.0,0.6,42.6
47347.0,25.5,5.1,10.3,1.2,42.10000000000001
40394.0,26.7,7.6,11.4,1.7,47.4
56588.0,26.3,6.3,10.8,1.2,44.60000000000001
27125.0,27.4,6.5,10.9,2.9,47.7
149571.0,22.5,2.9,8.5,0.7,34.6
56597.0,24.0,4.7,10.2,0.4,39.3
49289.0,23.3,5.2,10.9,1.8,41.2
51796.0,24.9,4.2,10.7,1.3,41.1
56610.0,24.2,5.1,9.9,0.8,39.99999999999999
55666.0,22.6,4.7,8.9,1.1,37.3
52367.0,26.0,4.4,11.1,1.0,42.5
57080.0,26.4,5.2,10.6,0.6,42.8
