basari_sirasi,ayt_matematik,ayt_edebiyat,ayt_cografya1,toplam_net
28789.0,22.3,18.3,3.7,44.3
36180.0,26.0,15.3,4.5,45.8
79788.0,14.7,18.6,4.1,37.4
29219.0,22.3,18.0,3.5,43.8
61773.0,21.8,18.1,4.5,44.400000000000006
54710.0,15.2,19.2,3.9,38.3
29403.0,22.3,18.3,3.3,43.9
38348.0,21.6,18.1,5.3,45.0
49929.0,13.2,19.3,3.8,36.3
29475.0,23.5,18.9,2.5,44.9
33670.0,24.4,17.4,4.4,46.2
35666.0,15.4,19.4,4.9,39.7
29695.0,21.3,18.4,3.8,43.5
34300.0,27.3,15.4,4.6,47.3
44852.0,16.5,17.2,4.1,37.8
29746.0,23.9,16.2,3.9,43.99999999999999
31453.0,15.0,19.6,4.3,38.9
29968.0,22.8,17.2,4.2,44.2
45414.0,22.2,17.8,4.6,44.6
17270.0,21.3,21.2,3.5,46.0
30154.0,28.4,12.8,3.0,44.2
57559.0,23.2,15.8,4.8,43.8
197465.0,11.0,13.6,3.4,28.0
30403.0,25.6,16.5,3.4,45.5
48750.0,24.6,16.1,5.2,45.900000000000006
234590.0,10.6,10.6,3.6,24.8
30421.0,23.4,16.1,4.8,44.3
110274.0,22.3,14.1,4.4,40.8
29016.0,20.0,18.2,4.3,42.5
31337.0,24.6,15.6,3.8,44.0
110136.0,20.1,15.1,4.6,39.8
33420.0,17.1,19.2,4.2,40.5
31354.0,21.7,18.4,3.7,43.8
49721.0,23.6,16.8,4.6,45.00000000000001
44596.0,15.0,17.0,4.0,36.0
31849.0,22.5,17.7,2.9,43.1
41183.0,23.5,15.8,4.3,43.6
32952.0,17.7,18.8,4.0,40.5
32305.0,22.5,16.6,3.5,42.6
51715.0,22.9,16.0,4.7,43.6
41830.0,18.7,16.2,4.2,39.1
32608.0,24.0,16.0,3.1,43.1
57603.0,23.7,14.1,5.3,43.1
43254.0,16.5,17.9,3.8,38.2
33447.0,21.7,17.8,3.6,43.1
39504.0,26.1,15.6,4.4,46.1
46886.0,16.2,18.2,4.0,38.4
33660.0,23.0,16.9,3.5,43.4
40358.0,27.0,15.0,4.4,46.4
38752.0,18.1,18.2,3.2,39.5
33677.0,21.5,14.5,5.4,41.4
62315.0,24.7,12.0,5.1,41.8
42727.0,18.6,16.0,3.6,38.2
33818.0,21.6,16.1,4.3,42.0
38046.0,28.9,15.4,4.7,49.0
35297.0,17.2,17.6,3.9,38.7
34177.0,18.8,19.1,4.1,42.00000000000001
57879.0,23.2,15.1,4.2,42.5
35015.0,16.1,19.0,3.8,38.9
34333.0,21.6,17.0,3.6,42.2
57612.0,22.2,15.8,4.9,42.9
46256.0,15.0,18.5,3.9,37.4
34343.0,21.5,18.2,3.4,43.1
44120.0,23.9,16.2,4.8,44.89999999999999
46014.0,15.5,18.3,3.8,37.6
34545.0,21.2,17.6,3.6,42.4
44760.0,24.2,16.4,4.6,45.2
41748.0,15.7,18.4,4.1,38.2
45089.0,16.5,17.5,3.8,37.8
35363.0,21.5,17.1,3.6,42.2
44203.0,24.4,15.1,4.4,43.9
27406.0,17.3,19.1,4.1,40.50000000000001
36052.0,20.1,18.0,3.9,42.0
53669.0,21.1,17.4,4.7,43.2
49032.0,13.2,18.8,4.2,36.2
36631.0,20.2,19.3,5.0,44.5
62436.0,23.5,14.6,4.4,42.5
40038.0,16.9,18.0,3.9,38.8
37126.0,20.5,18.4,3.7,42.6
51481.0,23.6,16.8,4.6,45.00000000000001
49211.0,15.2,17.9,3.8,36.89999999999999
37157.0,21.7,17.2,3.4,42.3
46168.0,23.5,16.6,4.5,44.6
55785.0,14.2,17.6,3.4,35.2
37655.0,19.1,17.6,4.2,40.900000000000006
44710.0,22.8,17.5,4.6,44.9
60800.0,12.4,19.0,4.0,35.4
37795.0,21.9,15.9,3.2,41.0
73672.0,21.3,17.0,4.9,43.2
52575.0,16.5,17.7,3.3,37.5
38028.0,24.9,16.4,3.6,44.9
41686.0,28.8,15.2,4.6,48.6
20752.0,20.1,18.3,3.9,42.3
38246.0,21.9,16.3,4.0,42.2
66564.0,21.7,15.4,4.8,41.9
45155.0,13.0,19.4,4.2,36.6
38702.0,20.6,19.0,2.7,42.3
65553.0,23.0,14.2,5.2,42.400000000000006
50520.0,15.6,18.7,3.9,38.2
38705.0,22.1,17.5,3.4,43.0
44593.0,25.8,15.8,4.4,46.0
98909.0,11.3,19.0,4.0,34.3
39017.0,24.0,17.5,3.4,44.9
36785.0,15.0,18.7,4.1,37.8
39034.0,22.6,16.3,3.0,41.900000000000006
61397.0,18.9,16.3,4.3,39.5
51526.0,15.2,17.5,3.8,36.5
39244.0,21.1,17.4,3.5,42.0
49317.0,23.8,15.6,4.5,43.9
28368.0,18.3,17.8,3.9,40.0
39660.0,21.3,16.7,3.5,41.5
64704.0,20.6,16.3,4.6,41.50000000000001
51371.0,14.4,18.9,3.9,37.2
40167.0,20.8,18.4,3.6,42.8
44013.0,22.6,17.6,4.6,44.8
51696.0,15.6,17.7,4.0,37.3
40730.0,22.0,17.2,3.5,42.7
50666.0,25.1,14.6,4.5,44.2
23889.0,19.0,19.0,4.3,42.3
41341.0,20.1,19.0,3.0,42.1
51863.0,26.4,15.9,4.4,46.7
51880.0,15.8,17.2,3.8,36.8
41725.0,22.2,16.1,3.5,41.8
42332.0,24.9,15.5,4.6,45.0
53211.0,14.9,18.4,4.0,37.3
42043.0,20.8,17.6,3.6,42.00000000000001
52503.0,23.5,16.0,4.4,43.9
43313.0,16.5,18.6,4.0,39.1
42546.0,21.1,17.7,3.7,42.5
76170.0,21.3,16.0,4.8,42.1
55697.0,17.1,17.0,3.8,37.9
42556.0,22.9,16.6,3.6,43.1
49239.0,26.6,15.2,4.6,46.4
64012.0,14.4,16.8,3.9,35.1
42838.0,21.4,17.0,3.3,41.7
62190.0,27.2,13.1,3.6,43.9
76062.0,16.4,18.7,3.9,38.99999999999999
42977.0,23.1,17.8,3.6,44.50000000000001
40098.0,26.9,16.9,4.6,48.4
66267.0,14.8,18.1,3.4,36.3
42990.0,19.4,16.8,3.3,39.5
65275.0,23.3,15.3,5.3,43.9
56481.0,14.6,17.5,3.8,35.9
43977.0,21.6,16.8,3.1,41.50000000000001
49637.0,24.3,15.5,4.4,44.2
40342.0,15.7,18.2,3.9,37.8
44129.0,20.8,16.9,3.7,41.400000000000006
62995.0,21.8,15.9,4.8,42.5
56815.0,14.2,18.0,3.8,36.0
44251.0,20.5,17.4,3.4,41.3
55675.0,22.8,16.0,4.5,43.3
45192.0,15.8,18.6,4.1,38.50000000000001
44804.0,20.7,18.0,2.8,41.5
51788.0,21.0,17.9,5.1,44.0
58775.0,15.4,16.7,3.7,35.800000000000004
45703.0,21.9,16.1,3.4,41.4
43860.0,26.5,15.2,4.5,46.2
27248.0,22.1,16.8,4.3,43.2
46596.0,19.8,17.4,3.5,40.7
71584.0,24.2,16.5,5.4,46.1
54877.0,14.6,18.2,3.8,36.6
46673.0,19.9,17.8,3.6,41.3
53146.0,23.6,16.3,4.5,44.400000000000006
60275.0,13.9,17.7,3.7,35.300000000000004
47627.0,20.8,17.2,3.4,41.4
57484.0,23.3,15.9,4.5,43.7
54212.0,14.4,18.9,4.0,37.3
47685.0,21.8,16.2,3.7,41.7
48835.0,24.9,18.0,4.6,47.5
54459.0,14.3,18.8,3.8,36.9
48139.0,19.5,18.2,3.4,41.1
56473.0,22.3,16.1,4.6,43.00000000000001
49109.0,15.4,18.0,3.9,37.3
48180.0,19.7,17.4,3.2,40.3
59078.0,22.9,15.8,4.5,43.2
56156.0,14.1,17.9,4.2,36.2
48456.0,18.5,18.0,3.6,40.1
63701.0,20.4,17.3,4.5,42.2
49802.0,15.0,19.1,3.9,38.0
48483.0,19.0,18.7,3.7,41.400000000000006
61072.0,21.0,17.3,4.4,42.7
61852.0,14.4,17.1,3.7,35.2
48488.0,19.3,17.4,3.5,40.2
55671.0,22.8,15.7,4.3,42.8
55615.0,13.0,17.7,4.0,34.7
48715.0,19.6,16.7,3.8,40.1
57801.0,23.6,14.0,4.3,41.9
33608.0,17.2,18.6,3.8,39.6
48936.0,21.2,17.9,3.2,42.3
80187.0,19.9,15.7,5.1,40.7
47444.0,15.9,18.6,4.0,38.5
49069.0,20.2,18.8,3.7,42.7
67088.0,22.4,16.8,4.3,43.5
47080.0,16.3,15.5,3.7,35.5
49146.0,20.3,16.8,3.8,40.9
68837.0,22.7,14.8,4.4,41.9
65343.0,14.2,17.4,3.8,35.4
50736.0,19.9,17.3,3.5,40.7
58874.0,22.8,15.7,4.3,42.8
59572.0,14.8,18.0,3.8,36.6
50905.0,20.9,17.3,3.4,41.6
55868.0,23.7,15.8,4.6,44.1
49848.0,15.8,17.2,4.0,37.0
51284.0,18.9,15.6,3.9,38.4
82244.0,18.7,17.3,4.8,40.8
63725.0,15.3,18.3,4.2,37.8
51296.0,20.5,17.6,3.5,41.6
63395.0,22.5,16.7,4.7,43.900000000000006
68675.0,13.0,17.2,4.1,34.3
51335.0,22.0,17.0,3.4,42.4
47330.0,20.9,16.9,5.0,42.8
40427.0,16.0,17.1,3.2,36.3
24350.0,18.9,18.7,4.1,41.7
51678.0,20.3,17.5,3.1,40.9
82578.0,19.7,16.0,4.7,40.400000000000006
41243.0,17.9,18.5,4.1,40.5
51833.0,22.2,15.9,2.5,40.6
82851.0,21.9,13.6,4.5,40.0
82476.0,10.2,20.2,3.8,34.2
52069.0,15.2,19.7,3.4,38.3
49844.0,23.2,16.4,4.9,44.49999999999999
52818.0,13.6,18.3,4.1,36.0
52275.0,20.0,18.3,3.6,41.9
66184.0,22.1,17.0,4.4,43.5
59631.0,14.8,17.6,4.0,36.400000000000006
52283.0,19.0,17.7,3.6,40.3
59980.0,22.3,17.8,4.5,44.6
66284.0,14.7,16.0,3.7,34.4
52436.0,20.8,15.0,3.3,39.1
61248.0,23.2,15.4,4.6,43.2
53995.0,13.5,18.7,4.0,36.2
53849.0,18.3,17.3,3.4,39.0
78234.0,18.0,16.2,4.8,39.0
72317.0,13.6,18.6,3.0,35.2
54213.0,18.9,16.6,3.4,38.9
72321.0,21.5,14.9,4.1,40.5
52871.0,17.2,17.2,3.6,38.0
54507.0,20.7,14.6,3.1,38.4
85428.0,17.5,15.9,4.6,38.0
46723.0,18.2,18.5,3.8,40.5
54885.0,25.8,14.4,3.7,43.900000000000006
77499.0,21.6,13.0,5.7,40.3
57641.0,16.0,15.7,3.7,35.4
55395.0,21.5,16.8,2.6,40.9
73841.0,21.3,12.9,5.2,39.400000000000006
59967.0,13.4,18.8,4.1,36.3
55446.0,20.2,17.3,3.8,41.3
73997.0,22.7,15.4,4.1,42.2
66513.0,12.8,17.5,4.0,34.3
55707.0,18.3,17.5,2.9,38.7
67999.0,21.0,16.9,4.4,42.3
66637.0,12.7,19.1,3.8,35.6
55869.0,19.6,18.3,3.4,41.3
74895.0,21.8,16.8,4.3,42.9
60332.0,12.7,18.4,3.4,34.5
55912.0,17.6,18.2,3.8,39.6
58568.0,23.8,15.2,3.3,42.3
62931.0,12.9,17.6,3.6,34.1
55966.0,18.1,17.3,4.3,39.7
67153.0,20.3,16.0,4.5,40.8
65289.0,13.3,17.8,3.8,34.9
56003.0,19.3,17.1,3.2,39.60000000000001
65409.0,20.4,16.8,4.5,41.7
63450.0,12.6,18.4,4.0,35.0
56055.0,18.3,17.3,3.8,39.4
69896.0,20.1,16.7,4.8,41.6
56579.0,11.6,18.9,3.9,34.4
56230.0,19.4,16.6,2.9,38.9
79224.0,20.9,13.8,3.5,38.2
60228.0,14.8,18.7,4.0,37.5
56237.0,20.4,18.2,3.4,41.99999999999999
37670.0,25.0,17.2,4.7,46.900000000000006
62668.0,12.4,18.5,3.8,34.7
56415.0,17.5,18.3,3.6,39.4
75473.0,19.7,16.7,4.3,40.7
60650.0,13.3,18.4,4.0,35.7
56438.0,17.7,18.1,3.5,39.3
72256.0,20.0,16.4,4.6,41.0
81377.0,13.2,17.9,3.9,35.0
56759.0,20.0,17.8,3.5,41.3
49544.0,22.6,16.7,4.7,44.0
75596.0,12.9,17.9,3.8,34.599999999999994
57886.0,19.0,17.0,3.4,39.4
66113.0,22.4,15.0,4.5,41.9
56186.0,13.6,18.6,4.1,36.3
58384.0,18.8,17.0,3.6,39.4
77640.0,18.3,16.2,4.9,39.4
68438.0,10.6,18.6,4.3,33.5
58552.0,21.7,15.8,2.4,39.9
68946.0,21.3,15.2,4.7,41.2
40134.0,19.5,15.8,4.0,39.3
58698.0,19.1,16.5,3.1,38.7
90069.0,21.9,14.9,3.9,40.7
77238.0,14.9,18.2,3.8,36.9
59420.0,22.4,16.2,3.2,41.8
54871.0,19.7,18.1,4.2,42.0
58510.0,15.3,18.1,4.0,37.400000000000006
59616.0,20.3,17.3,3.4,41.0
76360.0,21.9,15.6,4.8,42.3
48656.0,15.1,17.9,4.2,37.2
59867.0,18.2,16.6,3.4,38.2
86858.0,19.2,14.8,4.6,38.6
77030.0,12.6,18.6,4.2,35.400000000000006
59951.0,17.6,18.0,3.3,38.9
68964.0,21.9,16.6,4.4,42.9
67604.0,13.3,18.0,3.9,35.2
60078.0,18.5,18.1,3.4,40.0
80589.0,20.4,16.9,4.3,41.6
67070.0,12.2,19.6,3.4,35.2
60433.0,17.8,16.6,3.9,38.3
77022.0,17.5,17.3,4.8,39.6
70581.0,12.8,16.3,4.5,33.6
60475.0,18.4,15.9,3.4,37.7
81900.0,17.3,17.1,5.0,39.400000000000006
76214.0,12.7,17.6,4.0,34.3
60697.0,20.4,17.1,3.0,40.5
79638.0,21.6,16.9,4.4,42.9
111410.0,12.4,16.5,3.8,32.7
61127.0,19.6,16.9,2.9,39.4
80887.0,21.9,15.3,5.1,42.3
70819.0,10.2,19.6,3.8,33.6
61244.0,18.9,16.1,3.2,38.2
69732.0,24.1,14.6,4.4,43.1
77979.0,11.2,18.8,4.1,34.1
61313.0,19.1,17.2,3.6,39.9
68914.0,21.0,14.8,4.2,40.0
59412.0,15.1,18.6,4.0,37.7
61633.0,19.5,17.0,3.3,39.8
94995.0,20.3,14.7,4.5,39.5
61582.0,14.3,18.9,4.0,37.2
61753.0,18.2,17.5,3.6,39.3
98214.0,18.8,16.1,4.5,39.400000000000006
53887.0,14.2,18.8,3.8,36.8
61828.0,19.3,16.9,4.1,40.3
94143.0,18.8,16.3,3.8,38.9
56924.0,13.9,18.1,3.9,35.9
74854.0,14.1,17.3,3.6,35.0
62047.0,17.7,19.6,4.0,41.3
61952.0,19.9,18.7,4.7,43.3
74649.0,14.7,16.8,3.6,35.1
62115.0,19.8,18.2,2.6,40.6
95570.0,18.6,16.4,5.7,40.7
69571.0,12.6,20.9,3.5,37.0
62150.0,20.9,16.9,3.0,40.8
73334.0,22.9,17.0,4.8,44.7
68666.0,12.7,18.1,4.0,34.8
62218.0,17.5,18.5,3.4,39.4
77981.0,19.4,17.1,4.4,40.9
63920.0,14.0,17.3,4.1,35.4
62271.0,20.5,16.6,3.3,40.4
82957.0,20.9,16.1,4.5,41.5
70324.0,13.0,18.1,3.6,34.7
62640.0,17.7,17.8,3.4,38.9
74363.0,21.5,16.5,4.2,42.2
69503.0,12.7,17.8,4.0,34.5
62649.0,18.6,17.1,3.9,39.6
86761.0,21.4,16.0,4.6,42.0
66150.0,13.5,17.8,3.9,35.2
63391.0,17.7,17.9,3.6,39.2
77752.0,20.9,16.0,4.4,41.3
70769.0,11.4,18.9,4.0,34.3
63529.0,17.5,16.5,3.6,37.6
84967.0,17.5,17.1,4.3,38.9
49370.0,15.3,17.9,3.8,37.0
63761.0,18.1,17.0,3.4,38.5
91813.0,18.7,15.6,4.7,39.0
60547.0,15.8,16.1,3.9,35.800000000000004
64119.0,17.3,18.0,3.8,39.1
87589.0,15.7,17.9,4.6,38.2
76572.0,13.1,17.8,3.6,34.5
64454.0,19.3,17.3,3.4,40.0
83385.0,21.1,16.9,4.4,42.4
74106.0,12.4,17.8,3.7,33.900000000000006
64571.0,24.5,14.5,3.5,42.5
75173.0,21.0,16.4,4.7,42.1
68248.0,13.0,18.7,3.9,35.6
65104.0,18.5,18.4,3.4,40.3
80923.0,21.5,16.7,4.3,42.5
69862.0,11.6,17.7,4.0,33.3
65105.0,17.2,16.4,3.1,36.7
92934.0,19.9,15.0,4.5,39.4
60913.0,12.8,17.6,3.8,34.2
65630.0,17.8,17.2,3.7,38.7
104272.0,18.0,15.0,3.9,36.9
83886.0,12.0,17.6,4.0,33.6
66363.0,19.6,16.6,3.7,39.900000000000006
80450.0,21.8,15.5,5.1,42.4
71133.0,15.1,13.3,3.4,31.8
66493.0,15.5,17.7,4.9,38.1
103804.0,19.6,15.0,3.9,38.5
75278.0,13.0,16.1,4.0,33.1
66778.0,17.0,16.3,3.5,36.8
76181.0,18.6,15.8,5.0,39.400000000000006
71123.0,12.1,17.9,3.8,33.8
67106.0,17.6,18.1,3.6,39.3
84509.0,18.1,17.4,4.6,40.1
75545.0,10.9,17.3,4.8,33.0
67382.0,16.3,17.3,4.1,37.7
76326.0,23.9,12.3,4.2,40.400000000000006
78237.0,13.8,16.8,4.0,34.6
67536.0,19.1,16.8,2.3,38.2
76131.0,16.8,18.8,4.5,40.1
62380.0,15.6,17.3,3.5,36.4
62711.0,11.2,17.2,3.5,31.9
67753.0,17.4,17.3,4.0,38.7
82005.0,19.2,15.2,4.3,38.7
79518.0,13.7,16.9,4.0,34.599999999999994
67900.0,16.9,17.4,4.1,38.4
95515.0,18.9,15.6,4.0,38.5
81548.0,9.6,20.0,4.0,33.6
67943.0,16.1,16.9,3.9,36.9
98060.0,20.1,15.2,4.7,40.0
71750.0,14.3,17.2,3.6,35.1
68218.0,18.4,17.1,3.4,38.9
77269.0,22.7,15.7,4.4,42.8
80714.0,12.9,18.1,3.8,34.8
68633.0,17.9,17.8,3.6,39.3
92520.0,20.1,16.1,4.5,40.7
73788.0,13.6,17.8,3.8,35.2
68669.0,18.0,18.1,3.3,39.4
89019.0,19.2,16.8,4.3,40.3
107160.0,11.1,17.3,3.8,32.2
68702.0,17.8,17.0,3.3,38.1
77940.0,21.4,15.4,4.4,41.2
103440.0,11.1,18.6,4.1,33.800000000000004
68740.0,19.0,16.6,3.6,39.2
68300.0,18.9,17.4,5.0,41.3
69557.0,12.0,18.2,3.9,34.1
68778.0,17.8,18.0,3.4,39.2
78319.0,20.8,17.0,4.4,42.2
68244.0,11.6,19.2,3.7,34.5
68949.0,18.0,17.6,3.2,38.8
77012.0,20.2,15.9,4.5,40.6
58889.0,15.7,12.7,3.7,32.1
69140.0,17.8,16.3,3.9,38.0
103635.0,15.9,13.9,5.2,35.0
84579.0,11.7,18.4,4.2,34.3
69764.0,16.9,18.8,3.4,39.1
78385.0,17.9,16.9,5.0,39.8
71349.0,13.5,18.2,3.7,35.4
70072.0,18.7,17.5,3.4,39.6
89778.0,19.4,16.0,4.7,40.1
64201.0,13.9,17.6,4.0,35.5
70207.0,18.8,18.0,3.5,40.3
85197.0,19.9,17.2,4.2,41.3
74825.0,12.7,17.5,4.1,34.3
70326.0,18.8,17.2,3.6,39.6
89499.0,20.0,16.6,4.4,41.0
75324.0,12.2,17.7,3.7,33.6
70562.0,17.5,17.9,3.4,38.8
82404.0,20.8,16.0,4.4,41.2
69689.0,15.2,16.6,3.8,35.6
70644.0,16.4,17.4,3.9,37.7
113935.0,20.0,14.1,2.9,37.0
72798.0,13.0,18.0,4.1,35.1
70933.0,16.5,17.9,3.5,37.9
102895.0,18.3,15.7,4.6,38.6
58207.0,15.9,17.3,3.7,36.900000000000006
70958.0,18.5,17.7,3.5,39.7
87337.0,18.8,17.4,4.6,40.8
66870.0,13.6,18.1,4.0,35.7
71004.0,17.1,17.3,3.2,37.60000000000001
110984.0,16.1,15.6,4.4,36.1
89176.0,10.9,17.4,4.0,32.3
71135.0,17.0,18.0,3.0,38.0
76410.0,11.0,19.1,3.8,33.9
71204.0,17.4,17.7,3.6,38.7
91106.0,18.8,16.7,4.2,39.7
61841.0,15.1,18.6,3.9,37.6
71362.0,17.3,18.9,3.6,39.8
118990.0,14.2,17.5,4.3,36.0
77616.0,12.1,18.0,4.0,34.1
71366.0,17.9,17.8,3.4,39.1
85165.0,20.1,15.8,4.4,40.3
73379.0,16.3,12.2,3.1,31.6
71403.0,19.7,14.9,2.4,37.0
95224.0,17.1,18.2,4.5,39.8
90671.0,11.5,15.4,3.9,30.8
71418.0,17.2,16.6,2.8,36.6
71127.0,19.7,14.6,4.5,38.8
69976.0,14.5,18.1,3.6,36.2
71832.0,20.4,15.8,3.6,39.8
89273.0,18.4,15.7,4.7,38.8
86351.0,13.1,18.3,3.8,35.2
72167.0,20.2,17.5,3.8,41.5
93461.0,19.7,17.4,4.0,41.1
79393.0,11.5,18.3,3.8,33.6
72176.0,17.8,16.9,3.3,38.0
84230.0,18.5,16.9,4.5,39.9
78303.0,9.1,18.1,4.2,31.4
72230.0,18.7,12.3,3.6,34.6
97738.0,19.5,14.5,3.5,37.5
72992.0,13.8,17.1,3.2,34.1
72314.0,17.4,16.6,3.5,37.5
92449.0,18.4,17.3,3.9,39.6
75382.0,12.4,17.0,4.2,33.6
72823.0,25.9,12.3,2.1,40.3
158571.0,13.7,11.8,4.8,30.3
85052.0,11.5,16.7,4.1,32.3
72836.0,16.6,18.0,2.9,37.5
51240.0,15.4,17.6,4.0,37.0
72984.0,18.2,16.5,3.2,37.900000000000006
119267.0,17.5,14.1,4.7,36.3
80949.0,11.8,17.4,3.9,33.1
73645.0,17.5,18.4,3.2,39.1
95445.0,19.5,15.8,4.3,39.6
85334.0,12.5,17.7,3.8,34.0
74118.0,17.7,17.8,3.3,38.8
93710.0,18.8,16.3,4.2,39.3
91875.0,6.2,21.5,4.8,32.5
75037.0,23.0,13.8,2.5,39.3
102561.0,20.8,16.5,4.8,42.1
83381.0,11.8,17.3,3.9,33.0
75581.0,17.0,17.2,3.9,38.1
100491.0,18.0,16.5,4.3,38.8
95007.0,11.8,14.2,4.0,30.0
75603.0,14.5,18.6,3.6,36.7
97656.0,16.6,16.0,4.4,37.0
85511.0,11.1,18.6,3.7,33.400000000000006
76156.0,21.6,13.7,3.4,38.7
82095.0,22.6,14.9,3.7,41.2
81880.0,11.5,17.9,3.7,33.1
76227.0,16.5,17.2,3.3,37.0
87474.0,19.2,15.8,4.5,39.5
121086.0,15.9,17.3,3.8,37.0
76301.0,22.6,18.6,3.7,44.900000000000006
67710.0,26.9,17.9,4.7,49.5
74348.0,9.2,17.9,4.3,31.4
76667.0,15.6,16.5,2.6,34.7
124535.0,12.8,18.1,4.8,35.7
75713.0,13.3,17.2,3.8,34.3
76914.0,18.7,16.5,3.6,38.8
87656.0,20.4,15.9,4.2,40.5
80100.0,12.0,17.9,3.8,33.7
77714.0,16.8,17.4,3.2,37.400000000000006
90344.0,18.2,16.8,4.3,39.3
85310.0,12.3,18.5,3.7,34.5
77955.0,18.2,17.5,3.2,38.900000000000006
94783.0,20.1,15.9,4.3,40.3
84134.0,11.8,18.4,3.9,34.1
77957.0,18.1,17.3,3.3,38.7
83567.0,20.8,16.8,4.4,42.0
74562.0,12.7,19.3,3.3,35.3
78477.0,17.1,17.4,3.3,37.8
96344.0,21.6,12.1,4.6,38.3
46828.0,16.1,18.0,4.0,38.1
79271.0,18.7,16.3,3.3,38.3
106272.0,14.0,16.4,3.7,34.1
79698.0,18.7,16.6,3.4,38.7
82609.0,21.8,15.6,4.4,41.8
83682.0,13.2,17.4,3.8,34.4
79906.0,16.2,17.4,3.2,36.8
81569.0,15.9,17.6,3.8,37.3
80006.0,22.8,15.4,3.9,42.1
114218.0,21.7,14.8,4.5,41.0
89439.0,12.4,17.1,3.9,33.4
80105.0,16.8,17.4,3.6,37.8
98064.0,20.9,15.4,4.0,40.3
79297.0,11.5,17.5,4.0,33.0
80129.0,17.2,17.5,3.5,38.2
91843.0,18.2,16.6,4.4,39.2
90410.0,11.2,16.6,4.2,32.0
80371.0,19.3,14.6,2.8,36.7
81460.0,11.4,18.1,3.8,33.3
80542.0,16.9,17.2,3.2,37.3
97065.0,18.3,16.0,4.3,38.6
79630.0,12.6,16.7,3.6,32.9
80642.0,16.3,15.9,3.5,35.7
123428.0,14.7,17.1,4.1,35.9
85601.0,12.2,17.3,3.5,33.0
81251.0,18.0,17.0,3.3,38.3
92774.0,18.4,15.7,4.9,38.99999999999999
84699.0,11.6,17.6,3.6,32.800000000000004
81452.0,16.7,17.2,3.2,37.1
93912.0,19.3,16.0,4.2,39.5
89624.0,8.6,16.3,4.2,29.1
81518.0,14.3,17.2,3.7,35.2
85964.0,17.4,15.1,5.3,37.8
72973.0,13.1,17.8,4.3,35.2
81542.0,22.0,16.7,2.9,41.6
109650.0,16.0,17.4,4.4,37.8
49437.0,16.1,15.7,4.2,36.0
81072.0,11.5,18.1,3.9,33.5
82884.0,17.3,16.6,3.2,37.10000000000001
96230.0,19.1,15.8,4.5,39.400000000000006
86468.0,10.7,18.9,4.0,33.599999999999994
83064.0,15.7,18.4,3.2,37.3
100793.0,16.7,17.2,4.6,38.5
84141.0,13.4,17.3,3.4,34.1
83337.0,20.8,14.9,3.8,39.5
133222.0,13.9,16.1,4.7,34.7
85235.0,10.0,18.2,3.8,32.0
83538.0,16.0,17.6,3.4,37.0
102231.0,17.2,16.2,4.4,37.8
78875.0,11.5,16.1,4.3,31.9
83860.0,14.1,17.6,3.4,35.1
105186.0,18.3,13.5,5.1,36.9
83108.0,11.8,18.5,3.9,34.2
84143.0,16.6,17.0,3.3,36.9
96000.0,19.7,16.4,4.4,40.49999999999999
71779.0,13.9,17.7,3.7,35.300000000000004
84582.0,19.0,17.2,3.3,39.5
95518.0,19.2,16.7,4.8,40.7
76835.0,19.5,13.6,3.8,36.9
85026.0,15.1,16.7,3.3,35.099999999999994
96968.0,17.5,15.9,4.6,38.0
85955.0,10.9,18.1,4.0,33.0
85501.0,15.6,17.3,3.5,36.4
87978.0,19.4,16.6,4.3,40.3
65242.0,13.5,17.4,4.0,34.9
89467.0,13.8,14.4,3.3,31.500000000000004
86626.0,16.6,15.9,3.2,35.7
113911.0,17.8,14.5,4.6,36.9
89431.0,11.7,17.1,3.9,32.7
86973.0,16.8,17.6,3.3,37.7
102951.0,19.6,15.5,4.1,39.2
71156.0,12.6,15.7,4.1,32.4
86991.0,17.3,12.8,3.7,33.800000000000004
136000.0,15.4,12.3,3.9,31.6
77363.0,12.0,17.4,3.8,33.2
87220.0,16.8,16.3,3.4,36.5
113663.0,15.7,15.3,4.7,35.7
86680.0,10.2,18.0,3.9,32.1
87310.0,16.3,16.3,3.4,36.0
101389.0,17.6,16.5,4.7,38.8
96947.0,10.5,16.7,3.8,31.0
87336.0,17.6,16.3,3.2,37.10000000000001
85532.0,17.0,17.9,4.0,38.9
94631.0,10.9,16.4,3.7,31.0
87406.0,16.5,16.6,3.4,36.5
94459.0,17.6,15.7,4.6,37.9
104985.0,10.4,17.4,3.7,31.5
87725.0,14.4,17.6,3.6,35.6
84043.0,19.7,13.2,4.4,37.3
83450.0,12.8,17.6,3.9,34.300000000000004
87981.0,19.7,13.8,2.9,36.4
94844.0,17.7,17.2,3.9,38.8
84013.0,12.2,18.2,3.9,34.3
88201.0,18.0,16.3,3.4,37.7
109819.0,16.9,16.3,4.3,37.5
109916.0,11.1,17.5,3.8,32.4
88491.0,17.8,16.8,3.2,37.8
91507.0,19.9,16.4,4.5,40.8
66958.0,13.1,17.5,4.0,34.6
72776.0,13.3,15.9,3.8,33.0
88572.0,14.9,15.7,3.9,34.5
87232.0,11.4,17.4,3.7,32.5
89017.0,15.6,19.5,3.3,38.4
101652.0,20.3,17.3,4.3,41.9
124904.0,10.7,17.1,3.8,31.6
89089.0,17.3,16.9,3.3,37.5
93954.0,20.3,15.6,4.2,40.1
