basari_sirasi,ayt_matematik,ayt_kimya,ayt_biyoloji,ayt_fizik,toplam_net
14352.0,36.3,11.4,10.6,13.1,71.39999999999999
17798.0,38.2,11.0,10.5,10.9,70.60000000000001
12342.0,32.1,11.1,11.3,12.7,67.2
14363.0,36.1,11.8,10.7,12.9,71.50000000000001
19381.0,37.8,10.8,10.4,11.2,70.19999999999999
17310.0,31.5,10.1,11.1,12.3,65.0
14431.0,36.7,11.6,10.2,13.0,71.5
26044.0,30.7,10.5,11.0,12.5,64.7
14500.0,36.6,12.1,10.8,13.0,72.5
14265.0,38.7,11.4,11.2,11.5,72.8
13255.0,31.5,10.7,11.2,12.4,65.80000000000001
14501.0,36.4,11.8,10.4,12.7,71.3
20727.0,37.6,10.6,10.4,10.7,69.3
14610.0,31.0,10.3,11.2,12.4,64.9
14578.0,36.4,11.8,10.3,12.8,71.3
13597.0,38.5,11.2,11.1,11.2,72.0
14136.0,31.8,10.5,11.3,12.3,65.89999999999999
14836.0,36.3,11.7,10.4,12.8,71.2
15121.0,38.3,11.2,11.0,11.0,71.5
14203.0,31.6,10.8,11.0,11.8,65.2
14879.0,36.4,11.8,10.6,12.8,71.60000000000001
15164.0,38.3,11.2,10.3,11.2,71.0
15038.0,30.9,10.5,11.3,12.2,64.9
14984.0,35.8,11.6,10.4,12.7,70.5
15210.0,37.9,11.0,10.9,10.9,70.7
12463.0,31.6,10.7,11.4,12.6,66.3
15158.0,36.0,11.9,10.1,12.7,70.7
23660.0,37.0,10.7,10.2,10.4,68.30000000000001
15033.0,30.6,10.0,11.3,12.4,64.30000000000001
15449.0,35.8,11.4,10.4,13.1,70.69999999999999
15308.0,38.2,11.0,11.0,11.0,71.2
14988.0,30.8,10.4,11.2,12.3,64.7
15468.0,36.0,11.5,10.4,12.7,70.6
15314.0,38.2,11.2,11.1,10.9,71.4
15007.0,31.1,10.4,11.1,12.7,65.3
15577.0,36.2,11.7,10.4,12.8,71.10000000000001
15994.0,38.2,11.1,10.9,11.1,71.3
22192.0,30.5,9.9,10.6,12.3,63.3
15582.0,35.6,11.8,10.3,12.7,70.4
18566.0,38.0,11.0,10.0,11.0,70.0
36119.0,26.5,9.8,10.5,11.8,58.6
15691.0,35.0,13.0,10.5,14.0,72.5
17865.0,37.8,11.8,10.5,9.0,69.1
16761.0,30.1,10.2,11.2,12.3,63.8
15724.0,36.1,11.4,9.9,12.7,70.1
14807.0,38.1,11.0,11.0,11.1,71.2
19498.0,29.9,10.2,11.1,12.4,63.6
15938.0,35.9,11.7,10.3,12.8,70.69999999999999
22863.0,37.7,10.7,10.0,10.8,69.2
15684.0,30.2,9.8,11.5,12.0,63.5
16017.0,35.4,11.8,10.3,12.4,69.9
16663.0,38.4,10.9,11.0,10.7,71.0
13713.0,31.1,10.2,11.6,12.6,65.5
16054.0,35.9,12.1,10.4,12.6,71.0
16131.0,38.2,10.5,10.0,11.3,70.0
25722.0,28.3,10.7,10.2,11.2,60.400000000000006
16169.0,35.6,11.0,11.4,13.2,71.2
22186.0,38.6,9.9,10.7,11.3,70.5
115193.0,21.2,6.7,6.6,8.8,43.3
16334.0,36.4,10.7,11.6,12.9,71.6
34044.0,37.5,10.4,9.2,10.0,67.1
17071.0,30.3,10.2,10.9,12.0,63.4
16477.0,35.8,11.5,10.1,12.8,70.2
17459.0,38.0,10.7,10.5,10.6,69.8
13125.0,32.5,10.2,11.2,12.4,66.30000000000001
16507.0,36.5,11.5,10.1,12.9,71.0
30017.0,37.3,10.1,9.4,10.0,66.8
16089.0,31.8,10.4,11.1,12.6,65.9
16517.0,36.8,11.7,10.2,12.9,71.60000000000001
24236.0,37.9,10.7,10.0,10.8,69.39999999999999
18662.0,29.4,10.0,11.3,11.9,62.6
16595.0,35.5,11.3,10.6,12.7,70.1
14983.0,38.7,11.0,10.8,11.2,71.7
26106.0,28.7,9.1,10.4,12.0,60.2
16745.0,35.6,12.0,10.1,12.4,70.10000000000001
18332.0,37.6,10.7,11.1,10.5,69.9
16394.0,31.1,10.5,11.3,12.5,65.4
16779.0,36.4,11.5,10.1,12.8,70.8
19174.0,37.8,11.2,10.8,10.9,70.7
16846.0,30.6,10.4,11.0,12.2,64.2
16982.0,36.5,11.5,10.2,12.7,70.9
16848.0,38.2,11.1,10.9,10.9,71.10000000000001
17828.0,30.0,10.2,11.1,12.0,63.3
17009.0,35.1,11.4,10.4,12.8,69.7
16461.0,38.2,10.9,10.9,10.8,70.8
16552.0,30.6,10.3,11.1,12.6,64.60000000000001
17015.0,35.5,11.5,10.3,12.8,70.1
20973.0,37.6,10.6,10.1,11.1,69.4
20245.0,30.5,9.8,10.9,12.3,63.5
17038.0,36.7,11.6,9.9,12.2,70.4
22181.0,37.8,10.5,9.9,10.5,68.69999999999999
18453.0,29.7,9.8,11.0,12.7,63.2
17405.0,36.3,11.1,10.3,12.8,70.5
16011.0,37.9,11.4,11.1,10.5,70.9
14089.0,31.7,10.0,10.7,12.4,64.80000000000001
17417.0,35.6,11.2,10.2,12.6,69.6
25266.0,37.3,10.5,9.5,10.5,67.8
13547.0,31.3,10.7,11.4,12.6,66.0
17442.0,35.7,12.0,9.9,12.9,70.5
26082.0,36.7,10.3,10.2,10.4,67.60000000000001
17273.0,30.1,10.2,11.0,12.0,63.3
17532.0,35.8,11.3,10.1,12.7,69.89999999999999
17479.0,37.9,11.0,11.0,10.7,70.6
17890.0,30.8,9.9,11.0,12.3,64.0
17540.0,36.4,11.1,10.7,12.7,70.9
22882.0,37.2,10.7,10.3,10.9,69.10000000000001
17596.0,30.2,10.0,10.9,12.3,63.400000000000006
17606.0,35.8,11.4,10.1,12.8,70.1
16715.0,31.0,10.0,11.3,11.8,64.1
17901.0,36.2,11.3,10.6,12.7,70.8
17537.0,38.5,10.5,9.9,11.2,70.1
17162.0,30.5,10.1,11.2,12.2,64.0
17934.0,32.8,12.1,9.9,12.8,67.6
16501.0,37.6,11.0,11.2,10.9,70.7
15819.0,31.7,10.4,11.1,12.3,65.5
17947.0,35.8,11.6,10.4,13.0,70.8
23706.0,37.4,10.6,10.0,10.8,68.8
17824.0,30.3,10.3,11.3,12.2,64.10000000000001
18121.0,35.6,11.4,10.0,12.7,69.7
18399.0,37.9,10.9,10.8,11.0,70.6
18118.0,29.6,10.0,11.2,12.1,62.9
18185.0,35.1,11.5,10.1,12.3,69.0
19885.0,37.7,10.8,10.3,10.5,69.3
22669.0,30.2,9.8,10.6,11.9,62.5
18220.0,35.3,11.3,10.4,12.9,69.89999999999999
24481.0,37.9,10.8,9.8,10.6,69.1
19963.0,29.8,10.0,11.0,12.1,62.9
18320.0,35.1,11.4,10.3,12.5,69.3
20044.0,37.4,10.8,10.7,10.4,69.30000000000001
36278.0,26.7,10.6,10.9,11.5,59.7
18372.0,35.7,11.8,9.8,12.3,69.6
25379.0,38.1,10.0,10.5,9.7,68.3
18600.0,29.4,10.1,11.2,12.2,62.900000000000006
18453.0,35.2,11.5,10.3,12.7,69.7
17796.0,38.0,11.0,10.8,10.7,70.5
27595.0,28.2,9.4,10.1,11.8,59.5
18459.0,35.6,11.3,10.2,12.6,69.7
21514.0,37.8,11.0,10.4,10.6,69.8
18333.0,29.7,10.3,11.0,12.2,63.2
18478.0,35.3,11.3,10.3,12.6,69.49999999999999
18013.0,37.9,10.9,10.8,10.8,70.39999999999999
19973.0,30.3,9.5,10.1,12.2,62.1
18493.0,36.1,9.9,9.7,12.3,68.0
18099.0,38.8,10.3,10.7,11.1,70.89999999999999
53984.0,28.2,9.2,10.1,12.0,59.5
18506.0,35.8,11.1,9.7,13.1,69.69999999999999
18256.0,38.5,11.1,10.6,11.0,71.2
27165.0,28.8,9.4,10.5,12.1,60.8
18573.0,36.2,11.4,10.1,12.7,70.4
20267.0,38.1,10.7,10.2,11.1,70.1
18907.0,29.6,10.1,11.1,12.1,62.900000000000006
18608.0,35.7,11.5,10.1,12.6,69.9
18877.0,38.1,10.7,10.8,10.7,70.3
38177.0,26.0,9.3,10.4,11.5,57.2
18661.0,36.8,11.6,9.5,12.3,70.2
18195.0,38.2,10.2,10.0,10.4,68.80000000000001
11527.0,31.7,10.9,11.7,12.6,66.89999999999999
18673.0,35.5,11.5,10.3,12.8,70.1
31702.0,36.5,10.4,9.3,9.5,65.7
19220.0,30.3,9.8,10.8,12.5,63.400000000000006
18756.0,35.7,11.7,10.2,12.9,70.50000000000001
23009.0,37.8,10.5,10.1,10.4,68.8
19442.0,28.8,9.8,10.8,12.1,61.50000000000001
19230.0,35.0,11.3,9.8,12.4,68.5
19017.0,37.6,10.6,10.5,10.6,69.3
18120.0,30.8,10.4,11.0,12.6,64.8
19244.0,34.9,10.8,10.3,12.2,68.2
19062.0,37.5,10.9,10.4,10.6,69.39999999999999
25678.0,30.5,10.0,10.3,12.2,63.0
19392.0,35.7,12.1,10.1,13.1,71.0
16977.0,38.5,10.8,10.2,11.3,70.8
27829.0,28.8,9.9,10.2,11.9,60.8
19421.0,35.7,11.4,10.2,12.8,70.1
23273.0,37.5,10.6,9.9,11.1,69.1
29316.0,30.4,9.0,9.1,11.0,59.5
19524.0,36.1,11.5,9.9,12.0,69.5
22484.0,36.8,10.7,10.3,10.6,68.39999999999999
22037.0,29.2,10.3,10.9,12.2,62.6
19547.0,35.6,11.6,9.9,12.6,69.7
20624.0,38.0,11.0,10.3,10.6,69.89999999999999
27337.0,28.8,9.3,10.6,12.0,60.7
19555.0,35.5,11.3,10.7,13.0,70.5
36961.0,36.7,10.9,9.9,10.1,67.6
18719.0,30.9,10.3,11.0,12.2,64.4
19573.0,36.0,11.5,10.2,12.6,70.3
19631.0,38.2,10.9,11.0,11.1,71.2
19077.0,30.8,10.1,11.2,12.2,64.3
19642.0,36.3,11.5,10.4,12.9,71.1
19061.0,38.4,11.3,10.9,11.0,71.6
17522.0,30.5,10.4,11.3,12.4,64.60000000000001
14398.0,31.2,10.1,11.0,12.8,65.1
20048.0,35.2,11.2,9.9,12.8,69.10000000000001
30161.0,36.0,10.3,10.2,9.9,66.4
19538.0,30.3,9.6,10.0,12.0,61.9
20136.0,34.3,11.6,9.6,12.3,67.8
21459.0,37.6,10.7,10.2,10.2,68.7
17488.0,31.6,9.7,10.4,11.7,63.39999999999999
20169.0,36.3,11.0,8.9,12.5,68.69999999999999
19462.0,37.7,10.6,10.6,10.3,69.2
20037.0,28.8,9.9,11.1,12.3,62.10000000000001
20189.0,35.2,11.2,10.0,12.4,68.80000000000001
19935.0,37.4,10.8,10.5,10.6,69.3
18690.0,30.7,10.0,11.0,12.2,63.900000000000006
20269.0,35.4,11.3,10.4,12.4,69.5
18412.0,38.1,10.3,11.1,9.5,69.0
20156.0,29.0,9.8,11.0,11.8,61.6
20276.0,35.2,11.3,9.8,12.6,68.89999999999999
20130.0,37.7,10.7,10.8,10.7,69.9
19320.0,29.8,9.7,11.2,11.9,62.6
20496.0,35.2,11.1,10.0,12.5,68.80000000000001
21267.0,37.7,10.6,10.6,10.4,69.30000000000001
22125.0,31.1,10.4,11.4,12.6,65.5
20574.0,35.5,11.5,10.5,13.0,70.5
19247.0,37.8,10.1,10.6,11.3,69.8
20419.0,29.1,9.7,10.9,12.1,61.8
20615.0,35.0,11.0,10.1,12.4,68.5
20634.0,37.6,10.8,10.4,10.5,69.30000000000001
26805.0,28.4,10.0,10.4,11.6,60.4
20685.0,35.2,11.3,9.6,12.7,68.8
24158.0,37.1,10.9,10.2,10.0,68.2
20962.0,29.2,10.3,11.0,11.6,62.1
20826.0,35.2,11.2,10.1,12.3,68.80000000000001
19420.0,38.0,10.7,10.1,10.7,69.5
27586.0,27.9,9.7,10.9,11.8,60.3
20929.0,34.9,10.9,10.2,12.5,68.5
26213.0,36.9,10.3,10.4,10.2,67.8
17018.0,31.9,10.3,10.9,12.5,65.6
21010.0,36.5,11.2,9.6,12.7,70.0
27046.0,38.4,10.3,9.8,10.5,69.0
19203.0,31.2,9.0,10.6,11.0,61.8
21359.0,37.0,11.4,10.1,13.0,71.5
20078.0,37.8,11.0,9.9,10.4,69.1
16371.0,30.1,10.4,11.0,12.4,63.9
21387.0,35.2,11.0,10.0,12.4,68.60000000000001
32598.0,36.4,10.1,9.3,10.0,65.8
22842.0,27.7,9.6,10.2,11.1,58.6
21391.0,36.2,11.1,9.6,13.1,70.0
18094.0,36.3,11.0,10.8,11.5,69.6
20060.0,29.8,10.1,11.0,11.9,62.8
21399.0,34.5,11.4,9.9,12.7,68.5
29075.0,36.6,10.1,9.7,10.4,66.80000000000001
21103.0,29.6,9.9,10.8,11.9,62.2
21423.0,35.1,11.2,9.9,12.6,68.8
21968.0,37.5,10.6,10.6,10.2,68.9
15660.0,32.2,10.3,11.3,12.8,66.6
21431.0,35.6,11.4,10.6,12.8,70.4
24599.0,37.7,10.6,10.5,11.4,70.2
33408.0,28.2,10.0,10.9,12.1,61.2
21479.0,35.2,11.7,10.2,12.5,69.60000000000001
20550.0,37.9,11.1,10.7,10.7,70.4
21168.0,29.9,10.0,10.8,12.0,62.7
21510.0,35.4,11.3,10.1,12.6,69.4
15778.0,38.4,11.0,11.1,11.3,71.8
30795.0,27.5,9.1,10.1,12.1,58.8
21602.0,35.2,11.6,9.5,12.6,68.9
27534.0,37.2,10.3,10.1,10.2,67.8
21156.0,29.3,10.0,10.9,11.6,61.8
21723.0,34.5,11.2,9.5,12.8,68.0
22279.0,37.6,10.5,10.3,10.7,69.10000000000001
56309.0,24.4,8.6,9.5,11.5,54.0
21748.0,34.4,11.5,10.3,12.7,68.9
20329.0,37.2,11.0,10.5,11.0,69.7
30322.0,27.5,8.9,10.1,11.7,58.2
21884.0,35.7,10.7,8.9,12.6,67.9
21772.0,38.8,10.9,9.9,10.6,70.19999999999999
36438.0,28.3,9.2,9.3,11.1,57.9
21930.0,35.3,10.5,9.6,12.5,67.9
24857.0,38.0,10.8,9.6,10.4,68.8
24768.0,28.7,9.4,10.0,12.0,60.1
21944.0,35.7,10.9,10.5,12.3,69.4
18161.0,37.8,11.3,11.3,11.0,71.39999999999999
20430.0,29.5,10.0,11.0,12.6,63.1
21969.0,35.2,11.2,9.8,12.6,68.8
21912.0,37.6,10.6,10.6,9.9,68.7
23914.0,31.4,11.0,11.2,12.4,66.0
22017.0,35.9,10.9,10.6,12.8,70.2
31418.0,37.0,10.3,10.0,9.9,67.2
23352.0,30.0,9.9,10.8,12.0,62.7
22033.0,34.9,11.3,10.4,12.4,69.0
22447.0,35.9,10.9,10.6,10.2,67.6
22085.0,28.4,9.5,10.9,11.7,60.5
22046.0,34.5,11.2,9.9,12.6,68.2
21606.0,37.5,10.7,10.4,10.6,69.2
29827.0,25.1,9.4,11.8,10.8,57.1
22081.0,34.5,11.4,10.2,12.5,68.6
23186.0,37.4,11.2,9.8,11.7,70.1
42372.0,27.4,7.6,9.8,11.4,56.2
22085.0,34.1,11.3,11.1,12.1,68.60000000000001
18852.0,38.4,11.6,10.4,11.7,72.1
21427.0,29.2,9.7,10.9,11.9,61.7
22092.0,34.7,11.4,9.9,12.6,68.6
22568.0,37.5,10.6,10.7,10.3,69.1
18127.0,30.8,9.9,11.4,12.4,64.5
22286.0,35.9,11.1,10.3,12.6,69.89999999999999
33422.0,36.6,9.9,9.7,10.7,66.9
21230.0,28.3,9.8,11.8,11.1,61.00000000000001
22307.0,34.3,10.7,10.6,11.6,67.2
21865.0,36.7,11.4,10.5,10.9,69.5
22233.0,28.9,9.5,10.8,11.8,61.0
22314.0,35.5,10.8,9.7,12.4,68.4
23309.0,37.6,10.5,10.2,10.2,68.5
26161.0,29.1,9.1,10.9,11.6,60.7
22397.0,35.4,11.7,9.7,13.0,69.8
23586.0,37.4,11.0,9.7,10.2,68.3
39458.0,26.2,9.2,9.6,10.9,55.9
22491.0,35.1,10.0,9.3,11.6,66.0
26643.0,38.1,10.1,9.4,10.2,67.8
23389.0,29.1,10.0,10.8,11.9,61.8
22516.0,35.2,11.4,9.7,12.6,68.89999999999999
20486.0,38.0,11.0,10.5,10.7,70.2
17105.0,32.0,10.5,12.2,13.4,68.10000000000001
22528.0,36.7,11.6,10.9,13.3,72.5
97259.0,34.1,8.3,10.2,9.4,62.00000000000001
22161.0,28.5,9.8,10.8,11.7,60.8
22544.0,34.3,11.1,9.6,12.3,67.3
23447.0,37.3,10.6,10.4,10.2,68.5
22575.0,27.9,10.0,10.6,11.7,60.2
22564.0,34.4,10.7,9.8,12.6,67.49999999999999
22328.0,37.6,10.4,9.8,10.6,68.39999999999999
51924.0,25.7,9.4,9.4,11.8,56.3
22621.0,34.2,10.7,9.1,13.1,67.10000000000001
25166.0,37.4,10.4,10.2,10.2,68.2
21534.0,27.6,9.4,11.1,11.0,59.1
22647.0,34.0,10.8,10.8,12.1,67.69999999999999
22892.0,36.3,10.4,11.6,10.2,68.5
35652.0,28.5,9.6,10.8,11.7,60.60000000000001
22754.0,35.2,11.7,10.0,12.6,69.5
23334.0,37.7,11.0,10.3,10.8,69.8
23818.0,28.3,9.1,11.1,11.0,59.5
22870.0,34.1,10.2,9.3,12.5,66.1
22314.0,28.6,9.7,10.8,11.8,60.89999999999999
22873.0,34.8,11.1,9.7,12.5,68.1
23680.0,37.4,10.4,10.4,10.1,68.3
23884.0,29.4,9.9,10.8,11.8,61.89999999999999
22913.0,35.1,11.3,10.0,12.6,69.0
20960.0,37.9,11.0,10.4,10.5,69.8
20330.0,29.6,10.5,11.2,12.4,63.7
23137.0,34.9,11.2,9.8,12.7,68.6
31715.0,36.7,10.3,9.6,10.3,66.9
18767.0,31.6,9.6,10.9,11.8,63.900000000000006
23188.0,35.0,11.9,10.4,12.5,69.8
19642.0,38.6,10.9,11.5,10.8,71.8
23457.0,28.3,9.7,10.6,11.9,60.5
23398.0,34.4,10.8,9.7,12.6,67.5
35701.0,25.2,10.1,10.6,12.0,57.9
23410.0,35.1,9.3,10.1,10.3,64.80000000000001
26799.0,36.1,10.8,8.0,10.3,65.2
22287.0,29.4,10.5,9.9,11.9,61.7
23596.0,33.2,10.5,9.0,12.5,65.2
34037.0,37.6,9.7,9.6,9.6,66.5
23583.0,28.5,9.8,10.8,11.4,60.49999999999999
23742.0,34.2,10.9,9.9,12.4,67.4
23958.0,37.0,10.5,10.4,9.9,67.8
39647.0,26.0,8.9,9.9,11.3,56.1
23845.0,33.4,11.6,10.0,11.6,66.6
23194.0,36.0,11.4,10.7,11.0,69.1
23284.0,29.5,9.9,10.7,11.8,61.89999999999999
23892.0,35.1,11.1,9.8,12.4,68.4
23403.0,37.9,10.9,10.6,10.4,69.8
23448.0,29.1,9.7,11.0,11.9,61.7
23894.0,35.4,11.1,9.8,12.6,68.89999999999999
23615.0,37.7,10.9,10.7,10.8,70.1
24130.0,28.0,9.8,10.7,11.7,60.2
23933.0,34.6,10.9,9.7,12.4,67.60000000000001
22609.0,37.6,10.8,10.2,10.5,69.10000000000001
30796.0,26.9,9.4,11.1,11.1,58.5
23997.0,33.8,11.6,10.0,13.0,68.4
26199.0,37.2,10.6,10.0,10.0,67.80000000000001
31577.0,27.5,9.0,10.4,10.7,57.6
24022.0,34.6,10.8,9.1,12.3,66.80000000000001
28538.0,36.3,9.5,10.0,10.8,66.6
23451.0,28.2,9.9,10.9,11.8,60.8
24091.0,34.2,11.0,9.9,12.3,67.4
25100.0,37.3,10.5,10.4,10.0,68.19999999999999
26792.0,26.1,9.7,10.6,12.4,58.8
24153.0,34.6,11.1,9.9,13.0,68.6
22119.0,38.0,11.1,9.8,10.1,69.0
23323.0,28.2,9.6,10.8,11.6,60.2
24169.0,34.1,10.9,9.8,12.4,67.2
25219.0,37.4,10.7,10.3,9.8,68.19999999999999
23517.0,28.3,9.3,10.8,11.7,60.10000000000001
24193.0,34.5,11.1,9.5,12.3,67.4
25384.0,37.1,10.6,10.1,10.4,68.2
16409.0,31.5,10.6,11.2,12.6,65.89999999999999
24266.0,34.5,11.4,9.9,12.7,68.5
33448.0,36.2,9.9,9.5,10.5,66.1
24589.0,27.4,9.6,11.0,11.8,59.8
24290.0,33.5,11.3,9.6,12.5,66.9
24938.0,37.6,10.6,10.5,9.7,68.4
15217.0,32.4,11.5,11.5,13.2,68.6
24309.0,33.7,11.6,10.8,13.8,69.9
30401.0,38.8,11.3,9.8,11.0,70.89999999999999
29446.0,27.8,9.7,10.1,11.9,59.5
24373.0,35.1,10.8,9.7,12.5,68.10000000000001
26858.0,37.3,10.1,9.9,10.5,67.8
34200.0,27.2,8.9,9.9,11.5,57.5
24384.0,34.9,10.8,9.8,12.7,68.2
28567.0,37.2,10.8,9.4,10.4,67.8
23094.0,28.0,10.0,11.0,12.1,61.1
24554.0,33.9,11.0,9.9,12.7,67.5
26218.0,37.5,10.7,10.3,9.9,68.4
26676.0,28.6,9.6,10.2,11.0,59.400000000000006
24700.0,34.1,10.9,10.3,12.5,67.8
21023.0,38.2,11.1,10.4,10.1,69.8
38038.0,25.8,8.7,9.7,11.7,55.900000000000006
24737.0,34.0,11.3,10.4,12.6,68.3
31804.0,36.8,9.3,9.1,10.0,65.19999999999999
24094.0,27.9,9.7,10.8,12.0,60.39999999999999
24841.0,33.6,11.0,9.6,12.2,66.4
25412.0,37.2,10.5,10.1,9.9,67.7
24461.0,27.6,9.8,11.0,11.6,60.00000000000001
25044.0,34.0,11.2,9.7,12.3,67.2
25972.0,37.1,10.6,10.2,10.3,68.2
24752.0,27.7,9.7,10.5,11.5,59.4
25055.0,33.9,11.0,10.1,12.5,67.5
25041.0,37.1,10.7,9.9,9.9,67.6
41082.0,22.0,12.0,10.5,10.2,54.7
25094.0,35.0,10.5,8.0,12.8,66.3
47841.0,39.0,12.0,5.0,11.5,67.5
31449.0,28.6,9.9,10.8,11.6,60.9
25169.0,35.0,11.8,9.9,12.4,69.1
28921.0,37.6,10.5,10.0,10.4,68.5
25361.0,28.5,9.3,10.3,11.7,59.8
25180.0,34.4,10.8,9.3,12.2,66.7
25682.0,37.2,10.4,10.1,10.1,67.8
24218.0,28.3,10.5,10.9,11.2,60.89999999999999
25220.0,32.9,13.0,11.4,13.1,70.39999999999999
26017.0,37.0,10.4,9.9,11.3,68.6
24517.0,27.0,9.1,10.8,11.6,58.50000000000001
25229.0,32.4,11.5,9.8,12.6,66.3
25656.0,36.4,10.4,10.5,9.0,66.3
36935.0,26.6,8.3,10.0,11.0,55.900000000000006
25267.0,35.3,10.6,9.1,12.1,67.1
27210.0,37.4,10.2,9.9,10.7,68.19999999999999
18145.0,31.1,10.0,11.3,12.1,64.5
25278.0,34.4,10.8,9.4,11.7,66.3
33982.0,28.0,8.8,10.8,11.8,59.39999999999999
25344.0,33.2,10.2,9.0,12.4,64.80000000000001
28403.0,37.9,10.4,10.3,9.7,68.3
29065.0,27.9,9.6,10.5,11.9,59.9
25429.0,34.7,11.0,9.4,12.1,67.2
31256.0,36.4,10.1,9.5,9.9,65.9
23783.0,29.2,9.9,10.9,12.2,62.2
25556.0,34.5,11.1,9.6,12.5,67.7
35682.0,36.3,10.1,9.6,9.7,65.7
294956.0,22.1,5.0,4.8,8.9,40.8
25661.0,34.1,11.5,10.4,12.6,68.6
38519.0,35.1,10.5,9.3,9.7,64.60000000000001
35288.0,26.8,9.2,9.8,11.5,57.3
25681.0,35.2,11.0,9.6,12.4,68.2
33483.0,36.8,10.1,9.3,9.9,66.10000000000001
25811.0,28.0,9.5,10.7,11.5,59.7
25739.0,34.0,10.9,9.5,12.3,66.7
24864.0,36.9,10.3,10.2,10.5,67.9
57519.0,24.5,8.7,9.8,10.8,53.8
25822.0,35.2,11.2,9.5,12.4,68.30000000000001
20149.0,38.5,11.3,10.6,10.6,71.0
38275.0,26.4,8.5,10.6,10.9,56.4
25968.0,34.5,10.9,9.4,11.6,66.39999999999999
24850.0,36.6,11.1,10.1,10.4,68.2
17949.0,30.8,10.8,11.7,12.6,65.89999999999999
26031.0,35.9,11.6,10.4,13.0,70.9
25654.0,27.4,9.3,10.6,11.7,59.0
26066.0,33.7,10.9,9.7,12.5,66.8
27180.0,36.7,10.3,10.2,10.2,67.4
26829.0,28.5,9.2,10.0,10.7,58.400000000000006
26076.0,34.0,10.3,9.7,12.0,66.0
23755.0,37.0,11.0,10.0,10.0,68.0
46219.0,25.9,7.0,9.9,11.2,54.0
26100.0,33.9,11.3,9.2,11.8,66.2
30649.0,36.8,10.7,8.9,10.0,66.4
34627.0,26.2,9.3,10.1,11.6,57.2
26150.0,34.6,11.0,9.2,12.4,67.2
35121.0,36.4,9.7,8.7,9.9,64.7
28191.0,27.6,9.4,9.3,12.2,58.5
26182.0,34.2,10.5,9.6,12.5,66.80000000000001
25859.0,36.2,10.2,10.1,10.5,67.0
25044.0,27.6,9.5,10.4,11.4,58.9
26210.0,34.6,10.6,9.5,11.9,66.60000000000001
20521.0,37.8,10.6,10.5,10.2,69.1
27550.0,28.0,10.2,11.6,10.4,60.2
26277.0,32.7,10.5,10.1,12.2,65.5
23908.0,37.1,9.2,11.3,9.4,67.0
26382.0,28.9,9.2,10.2,11.6,59.9
26400.0,34.0,10.9,9.5,12.3,66.7
24953.0,37.2,10.6,10.1,10.4,68.30000000000001
28342.0,27.4,9.3,10.4,11.3,58.400000000000006
26451.0,33.6,10.5,9.6,12.2,65.9
27537.0,37.0,10.6,10.0,10.1,67.7
30608.0,27.5,9.4,10.3,12.1,59.3
26677.0,35.0,10.6,9.2,12.4,67.2
31889.0,36.9,10.3,9.4,10.2,66.8
24510.0,29.7,9.1,10.4,12.2,61.39999999999999
26684.0,35.1,10.8,9.4,12.0,67.30000000000001
31480.0,37.2,10.4,9.2,10.0,66.8
22581.0,29.1,10.1,10.9,12.4,62.5
26723.0,34.4,10.9,9.6,12.6,67.5
34612.0,36.1,10.1,9.5,10.2,65.9
26180.0,27.4,9.5,10.6,11.6,59.1
26767.0,33.6,10.8,9.5,12.3,66.2
28163.0,36.8,10.5,10.3,10.0,67.6
25780.0,27.7,9.5,10.6,11.4,59.2
26849.0,33.9,10.8,9.6,12.5,66.80000000000001
28525.0,37.2,10.6,9.9,9.9,67.60000000000001
29719.0,28.1,9.1,9.8,11.8,58.8
26896.0,34.1,10.4,9.2,12.6,66.3
32894.0,35.8,10.0,9.9,10.0,65.69999999999999
32248.0,24.8,9.6,11.3,11.6,57.3
26941.0,34.7,9.9,9.1,13.0,66.7
30351.0,34.8,9.7,10.5,10.9,65.9
34710.0,26.1,9.2,9.1,12.4,56.8
27052.0,36.4,10.7,9.1,12.2,68.39999999999999
25548.0,37.9,10.0,10.5,10.2,68.6
28740.0,27.2,9.0,9.9,12.0,58.1
27063.0,32.5,10.4,9.6,12.4,64.9
25448.0,37.0,11.1,10.6,8.6,67.3
32580.0,26.2,9.6,10.1,12.2,58.1
27090.0,34.5,11.0,8.7,12.7,66.9
27924.0,36.8,10.8,9.8,9.6,66.99999999999999
27146.0,28.0,10.0,10.9,11.5,60.4
27160.0,34.1,10.8,9.4,12.1,66.4
24656.0,37.1,10.9,10.2,10.5,68.7
26897.0,27.3,9.3,10.7,11.5,58.8
27217.0,33.7,10.9,9.5,12.3,66.4
28283.0,37.1,10.3,10.4,9.9,67.7
28376.0,27.6,9.4,10.6,11.1,58.7
27276.0,33.8,10.6,9.8,12.2,66.4
24579.0,37.2,10.5,10.4,9.8,67.9
38550.0,27.3,9.4,10.5,11.9,59.1
27355.0,34.8,11.3,9.7,12.7,68.5
25837.0,36.9,10.5,10.1,10.9,68.4
48305.0,25.3,8.3,9.2,11.1,53.9
27584.0,33.9,10.6,9.6,13.1,67.2
31484.0,36.3,10.6,9.3,9.8,66.0
36423.0,28.1,10.2,10.7,11.8,60.8
27637.0,35.6,11.1,10.5,13.3,70.5
75693.0,37.4,10.6,9.9,10.9,68.8
29049.0,27.1,9.2,10.5,11.7,58.5
27673.0,34.0,11.0,9.5,12.3,66.8
